gene_name	Mutated_Patients	Frequency	MeanExpression	MutationScore	ExpressionScore	DriverScore
USF2	4	0.0079207920792079	6.635324209591694	0.016326530612244858	0.532544830839139	0.2228138507030025
CIAO1	4	0.0079207920792079	6.634936898598272	0.016326530612244858	0.5325137456259739	0.22280141661773648
ARFGAP2	6	0.0118811881188118	6.481653983028763	0.024489795918367183	0.5202114041330753	0.22277843920425044
ANKRD11	6	0.0118811881188118	6.481607509345336	0.024489795918367183	0.5202076741993001	0.22277694723074037
PPP3CA	10	0.0198019801980198	6.176396636355962	0.04081632653061224	0.49571173887010633	0.22277449146640987
SDC3	2	0.0039603960396039	6.7864786847950285	0.008163265306122325	0.544676345725989	0.222768497474069
USP5	5	0.0099009900990099	6.557433918934624	0.02040816326530612	0.526293429950239	0.22276226993927928
MTR	16	0.0316831683168316	5.717891014844038	0.06530612244897943	0.4589125123464204	0.2227486784079558
NXF1	9	0.0178217821782178	6.251808285014664	0.03673469387755098	0.5017642063019457	0.2227464988473089
SKIL	7	0.0138613861386138	6.403532690636117	0.02857142857142845	0.5139414632638656	0.2227194424484033
DROSHA	11	0.0217821782178217	6.095870963989027	0.04489795918367331	0.4892488247434888	0.22263830540759952
DERL1	4	0.0079207920792079	6.6296582823815475	0.016326530612244858	0.5320900888924963	0.22263195392434545
PIP4K2C	8	0.0158415841584158	6.323968385304375	0.032653061224489716	0.507555707544126	0.22261411975234427
STIM1	9	0.0178217821782178	6.247148469663981	0.03673469387755098	0.5013902139393593	0.22259690190227435
PLOD3	6	0.0118811881188118	6.475992687745266	0.024489795918367183	0.5197570339404747	0.2225966911272102
PDLIM5	6	0.0118811881188118	6.475645372279728	0.024489795918367183	0.5197291587304622	0.22258554104320522
TXNDC11	2	0.0039603960396039	6.779622280287561	0.008163265306122325	0.5441260572000244	0.22254838206368316
SUMO1	2	0.0039603960396039	6.779303190565031	0.008163265306122325	0.5441004473613881	0.22253813812822862
HAX1	5	0.0099009900990099	6.549152817304091	0.02040816326530612	0.5256287965837761	0.22249641659269415
PSMA4	1	0.0019801980198019	6.853886835593469	0.00408163265306106	0.5500864600068018	0.22248356359455737
AFF1	7	0.0138613861386138	6.3951667440798925	0.02857142857142845	0.5132700203240987	0.22245086527249658
ADA2	8	0.0158415841584158	6.318834736134256	0.032653061224489716	0.5071436857283816	0.2224493110260465
TAP1	1	0.0019801980198019	6.852488029092027	0.00408163265306106	0.549974193123051	0.22243865684105701
CUL4A	6	0.0118811881188118	6.470535264239906	0.024489795918367183	0.5193190263035188	0.22242148807242784
TMEM63A	3	0.0059405940594059	6.699149588725594	0.012244897959183591	0.5376673952625883	0.2224138968805455
FLNC	41	0.0811881188118811	3.799737097815923	0.16734693877551005	0.3049632973569651	0.22239348220809207
AHCTF1	16	0.0316831683168316	5.706572218249488	0.06530612244897943	0.4580040764618507	0.22238530405412793
RANGAP1	3	0.0059405940594059	6.697876408141011	0.012244897959183591	0.5375652109958324	0.22237302317384314
APOL6	3	0.0059405940594059	6.697590683934147	0.012244897959183591	0.5375422790418533	0.22236385039225146
MAVS	3	0.0059405940594059	6.695134017297398	0.012244897959183591	0.5373451093064838	0.2222849824981037
EDIL3	23	0.0455445544554455	5.168523556983621	0.09387755102040808	0.41482080097353996	0.22225485100166084
GGA2	1	0.0019801980198019	6.846425731183755	0.00408163265306106	0.5494876388399325	0.22224403512780963
ITGA1	11	0.0217821782178217	6.083498171171671	0.04489795918367331	0.48825579612125486	0.22224109395870595
PPP6R1	5	0.0099009900990099	6.541047728278159	0.02040816326530612	0.5249782898221003	0.2222362138880238
MOGS	6	0.0118811881188118	6.461977893572548	0.024489795918367183	0.5186322198460606	0.22214676548944454
PTEN	7	0.0138613861386138	6.384302634277306	0.02857142857142845	0.5123980771704134	0.22210208801102244
TMEM109	1	0.0019801980198019	6.841870911801826	0.00408163265306106	0.5491220733542632	0.22209780893354192
NISCH	8	0.0158415841584158	6.30752100344111	0.032653061224489716	0.5062356562677381	0.2220860992417891
FUCA1	2	0.0039603960396039	6.764849103448537	0.008163265306122325	0.5429403760317519	0.22207410959637416
MCAM	8	0.0158415841584158	6.306772324201856	0.032653061224489716	0.5061755679817362	0.22206206392738834
PER1	7	0.0138613861386138	6.38199447523812	0.02857142857142845	0.5122128265140405	0.2220279877484733
TES	2	0.0039603960396039	6.763371134978736	0.008163265306122325	0.5428217556834655	0.2220266614570596
DMXL1	26	0.0514851485148514	4.932098998809468	0.10612244897959168	0.3958455900626596	0.22201170541281887
PTGFRN	6	0.0118811881188118	6.457670471099917	0.024489795918367183	0.5182865102018017	0.222008481631741
PPP2CA	1	0.0019801980198019	6.8370859661985	0.00408163265306106	0.548738038156222	0.22194419485432546
RIC8A	2	0.0039603960396039	6.760363082021098	0.008163265306122325	0.5425803322046904	0.22193009206554956
DCAF6	9	0.0178217821782178	6.226079505860932	0.03673469387755098	0.49969923887769907	0.22192051187761025
DNAJC13	14	0.0277227722772277	5.844243967160618	0.0571428571428571	0.4690534805179816	0.2219071064929069
SUMO3	1	0.0019801980198019	6.835332415559816	0.00408163265306106	0.5485972998443102	0.2218878995295607
PSMB5	1	0.0019801980198019	6.834890855536342	0.00408163265306106	0.5485618606554208	0.22187372385400495
ELF1	9	0.0178217821782178	6.2242266064504905	0.03673469387755098	0.49955052692754764	0.22186102709754968
PPP4C	1	0.0019801980198019	6.832460930470736	0.00408163265306106	0.5483668371732006	0.22179571446111687
TC2N	5	0.0099009900990099	6.525270642611697	0.02040816326530612	0.5237120358830334	0.22172971231239705
STAB1	14	0.0277227722772277	5.838513724968562	0.0571428571428571	0.468593576711861	0.22172314497045867
NEDD9	2	0.0039603960396039	6.753891728861641	0.008163265306122325	0.542060947534892	0.22172233819763018
GOLM2	2	0.0039603960396039	6.753847926578213	0.008163265306122325	0.5420574320051482	0.2217209319857327
ATF6B	4	0.0079207920792079	6.60052646068663	0.016326530612244858	0.5297519964999453	0.22169671696732504
SEPTIN11	3	0.0059405940594059	6.675949759166583	0.012244897959183591	0.5358053989353944	0.22166909834966791
XIAP	5	0.0099009900990099	6.522940636787748	0.02040816326530612	0.5235250318244261	0.22165491068895413
ACSL4	6	0.0118811881188118	6.446610328866476	0.024489795918367183	0.5173988336710529	0.22165341101944147
PRMT1	2	0.0039603960396039	6.751591143230968	0.008163265306122325	0.541876304713107	0.2216484810689162
ZZEF1	16	0.0316831683168316	5.683509848727506	0.06530612244897943	0.456153112546918	0.22164491848815487
BCORL1	30	0.0594059405940594	4.613276807891392	0.12244897959183675	0.37025722325990496	0.22157227705906402
ZMPSTE24	6	0.0118811881188118	6.442925723391485	0.024489795918367183	0.5171031107286002	0.22153512184246038
TYMP	2	0.0039603960396039	6.747669141104749	0.008163265306122325	0.5415615285404765	0.221522570599864
PDAP1	1	0.0019801980198019	6.82290591871886	0.00408163265306106	0.547599960988053	0.22148896398705784
PRPF4B	8	0.0158415841584158	6.287384611495843	0.032653061224489716	0.5046195285393142	0.22143964815041955
FKBP10	3	0.0059405940594059	6.667281507759494	0.012244897959183591	0.5351096932948793	0.2213908160934619
RABGAP1L	13	0.0257425742574257	5.903567692317977	0.05306122448979584	0.4738147464607979	0.22136263327819666
TAB2	6	0.0118811881188118	6.436822316459011	0.024489795918367183	0.5166132570741702	0.2213391803806884
NASP	3	0.0059405940594059	6.665279114449134	0.012244897959183591	0.5349489831060391	0.22132653201792582
TRIM44	3	0.0059405940594059	6.664016007457828	0.012244897959183591	0.5348476073363301	0.22128598171004218
NCAPD2	7	0.0138613861386138	6.3586507713380795	0.02857142857142845	0.5103392829686272	0.22127857033030796
PIK3C2B	22	0.0435643564356435	5.213113308589894	0.08979591836734682	0.41839953216680936	0.22123736388713183
QKI	4	0.0079207920792079	6.586122794740041	0.016326530612244858	0.5285959719256071	0.2212343071375898
NDST1	4	0.0079207920792079	6.585580752377726	0.016326530612244858	0.5285524681194586	0.22121690561513035
MEGF8	16	0.0316831683168316	5.669588999142591	0.06530612244897943	0.4550358383560625	0.22119800881181267
KPNA2	4	0.0079207920792079	6.584386518612295	0.016326530612244858	0.5284566200495671	0.22117856638717376
CERS2	1	0.0019801980198019	6.812701971874506	0.00408163265306106	0.5467810018875673	0.22116138034686356
VAMP3	1	0.0019801980198019	6.812073955556389	0.00408163265306106	0.5467305978932286	0.2211412187491281
POGZ	4	0.0079207920792079	6.583137091712477	0.016326530612244858	0.5283563422310322	0.2211384552597598
UBE2A	8	0.0158415841584158	6.277725005979846	0.032653061224489716	0.5038442577578123	0.22112953983781874
LIMA1	5	0.0099009900990099	6.50468508369745	0.02040816326530612	0.5220598584394852	0.22106884133497778
TFDP1	8	0.0158415841584158	6.275263911105448	0.032653061224489716	0.503646732616287	0.22105052978120865
CHD9	18	0.0356435643564356	5.512241930703336	0.07346938775510196	0.4424073118066154	0.22104455737570736
WDR33	7	0.0138613861386138	6.351210702664567	0.02857142857142845	0.5097421501100037	0.22103971718685855
USP14	7	0.0138613861386138	6.350828644180026	0.02857142857142845	0.5097114864582221	0.2210274517261459
BAZ1A	8	0.0158415841584158	6.274319500370643	0.032653061224489716	0.5035709351060038	0.22102021077709538
FXYD5	5	0.0099009900990099	6.502418933713202	0.02040816326530612	0.5218779793900375	0.2209960897151987
ENC1	6	0.0118811881188118	6.424472217248654	0.024489795918367183	0.5156220498193206	0.22094269747874856
DCTN2	1	0.0019801980198019	6.803190635982833	0.00408163265306106	0.5460176310855553	0.22085603202605877
GDE1	2	0.0039603960396039	6.726609465475909	0.008163265306122325	0.539871298938873	0.2208464787592226
PTPRA	7	0.0138613861386138	6.344958972508927	0.02857142857142845	0.5092403921742912	0.22083901401257355
S100A9	1	0.0019801980198019	6.802576347399642	0.00408163265306106	0.545968328866208	0.22083631113831986
RNPEPL1	1	0.0019801980198019	6.80217449124448	0.00408163265306106	0.5459360762721505	0.2208234101006968
DPYD	17	0.0336633663366336	5.581499034344499	0.0693877551020407	0.4479658212897958	0.22081898157714275
C2CD3	23	0.0455445544554455	5.123358489796248	0.09387755102040808	0.4111958954971249	0.2208048888110948
SYNPO	2	0.0039603960396039	6.724304405545485	0.008163265306122325	0.5396862970140316	0.22077247798928604
PLVAP	8	0.0158415841584158	6.266394225673779	0.032653061224489716	0.5029348600719167	0.2207657807634605
NDUFS1	5	0.0099009900990099	6.494977679407049	0.02040816326530612	0.5212807513736623	0.22075719850864858
CPNE1	3	0.0059405940594059	6.647238801893035	0.012244897959183591	0.5335010847223272	0.22074737266444103
MDH1	1	0.0019801980198019	6.7996705624428095	0.00408163265306106	0.5457351133202285	0.22074302491992803
RBM12	7	0.0138613861386138	6.3411164461807354	0.02857142857142845	0.5089319946538681	0.22071565500440432
ARSD	5	0.0099009900990099	6.493646874903806	0.02040816326530612	0.5211739422658217	0.22071447486551238
NUDCD3	2	0.0039603960396039	6.722346285893593	0.008163265306122325	0.539529140187049	0.220709615258493
SELENOT	2	0.0039603960396039	6.719199949874432	0.008163265306122325	0.539276618240847	0.2206086064800122
OAS2	11	0.0217821782178217	6.032253376837543	0.04489795918367331	0.4841429375075634	0.22059595051322936
IRF6	10	0.0198019801980198	6.107811270861041	0.04081632653061224	0.4902071424537421	0.2205726528998642
SUSD6	4	0.0079207920792079	6.565153942666415	0.016326530612244858	0.5269130317364452	0.22056113106192501
ALMS1	29	0.0574257425742574	4.657461817955216	0.11836734693877547	0.3738034702806685	0.22054179627553272
YTHDC1	8	0.0158415841584158	6.258557656248095	0.032653061224489716	0.5023059044388026	0.2205141985102149
RC3H2	16	0.0316831683168316	5.647860256607105	0.06530612244897943	0.45329191007880054	0.22050043750090786
COX7A2L	3	0.0059405940594059	6.639034943833722	0.012244897959183591	0.5328426508516642	0.22048399911617583
PRDM2	15	0.0297029702970297	5.7233234839198515	0.06122448979591837	0.45934851716451747	0.22047410074335802
ARID2	25	0.0495049504950495	4.960020672717226	0.10204081632653061	0.3980865571410215	0.22045911265232698
TAOK2	8	0.0158415841584158	6.256758449714484	0.032653061224489716	0.5021615018280453	0.22045643746591198
GJA1	7	0.0138613861386138	6.333024151178919	0.02857142857142845	0.5082825147284391	0.22045586303423273
HTRA1	8	0.0158415841584158	6.256663460895892	0.032653061224489716	0.5021538781155136	0.22045338798089928
HNRNPH2	5	0.0099009900990099	6.485455991270601	0.02040816326530612	0.5205165497102985	0.22045151784330308
INHBA	22	0.0435643564356435	5.188362972004651	0.08979591836734682	0.4164130936155556	0.22044278846663035
IGFBP2	5	0.0099009900990099	6.485039324137282	0.02040816326530612	0.5204831084011747	0.22043814131965359
ORMDL3	1	0.0019801980198019	6.789862666946941	0.00408163265306106	0.5449479409255195	0.22042815596204443
BUD23	3	0.0059405940594059	6.637274679677123	0.012244897959183591	0.5327013737191688	0.22042748826317768
TACC1	5	0.0099009900990099	6.484650240509761	0.02040816326530612	0.5204518809180774	0.22042565032641465
STING1	3	0.0059405940594059	6.635641815731795	0.012244897959183591	0.5325703216068559	0.22037506741825252
TRAF7	4	0.0079207920792079	6.559098445330935	0.016326530612244858	0.5264270232608521	0.22036672767168777
ZNF521	50	0.099009900990099	3.048343613980898	0.20408163265306123	0.2446571686580665	0.22031184705506335
FBXO7	4	0.0079207920792079	6.557015827296251	0.016326530612244858	0.52625987431169	0.22029986809202293
VPS41	8	0.0158415841584158	6.251508339073493	0.032653061224489716	0.5017401329250532	0.2202878899047151
RELN	68	0.1346534653465346	1.673151260748134	0.2775510204081632	0.13428553405655466	0.2202448258675198
ENG	1	0.0019801980198019	6.7841338674572755	0.00408163265306106	0.544488152909325	0.22024424075556662
SEC23B	4	0.0079207920792079	6.555086203423258	0.016326530612244858	0.5261050045289082	0.2202379201789102
FARP1	8	0.0158415841584158	6.249317131039617	0.032653061224489716	0.5015642686454981	0.22021754419289308
MAP7D1	2	0.0039603960396039	6.706734181082533	0.008163265306122325	0.5382761274550366	0.22020841016568804
COMT	1	0.0019801980198019	6.78267629507452	0.00408163265306106	0.5443711695316494	0.2201974474044964
GATAD2A	6	0.0118811881188118	6.401106157648034	0.024489795918367183	0.5137467120265716	0.22019256236164897
SAMD9	28	0.0554455445544554	4.7218087797410675	0.1142857142857142	0.3789678964333082	0.22015858714475178
IFITM2	1	0.0019801980198019	6.780993889381769	0.00408163265306106	0.5442361412456534	0.220143436090098
SRP54	6	0.0118811881188118	6.398331785752292	0.024489795918367183	0.5135240435682968	0.22010349497833906
UBE3A	11	0.0217821782178217	6.016470647078278	0.04489795918367331	0.4828762305789588	0.22008926774178753
BBX	13	0.0257425742574257	5.863818720332619	0.05306122448979584	0.47062453165089113	0.22008654735423394
PLAT	10	0.0198019801980198	6.092337716442854	0.04081632653061224	0.4889652496449172	0.22007589577633424
RETREG3	2	0.0039603960396039	6.701187023810691	0.008163265306122325	0.5378309178710496	0.22003032633209327
DPY19L1	4	0.0079207920792079	6.548544538431439	0.016326530612244858	0.5255799766980994	0.2200279090465867
GNG12	2	0.0039603960396039	6.700916181328895	0.008163265306122325	0.5378091803102166	0.22002163130776006
MED24	5	0.0099009900990099	6.4715431169229065	0.02040816326530612	0.5193999156044219	0.22000486420095244
CYBRD1	2	0.0039603960396039	6.699370613273708	0.008163265306122325	0.5376851344832908	0.21997201297698973
TMEM106B	1	0.0019801980198019	6.775294177279417	0.00408163265306106	0.5437786877555901	0.2199604546940727
DPP4	8	0.0158415841584158	6.241210797508633	0.032653061224489716	0.5009136620010265	0.21995730153510445
YTHDF1	6	0.0118811881188118	6.393412948138985	0.024489795918367183	0.513129262324463	0.2199455824808055
DHX8	10	0.0198019801980198	6.087951006892353	0.04081632653061224	0.4886131764949519	0.21993506651634812
CDC42BPB	4	0.0079207920792079	6.545397402922703	0.016326530612244858	0.5253273905856221	0.21992687460159574
PPP1R10	5	0.0099009900990099	6.469109558520179	0.02040816326530612	0.5192046005140086	0.21992673816478714
CDKN1A	1	0.0019801980198019	6.774236389430308	0.00408163265306106	0.5436937907055932	0.21992649587407392
CUL4B	7	0.0138613861386138	6.315151306991067	0.02857142857142845	0.5068480571972043	0.21988208002173878
CRIP2	1	0.0019801980198019	6.772081058814048	0.00408163265306106	0.5435208059135647	0.2198573019572625
ACVR1B	10	0.0198019801980198	6.084945874311434	0.04081632653061224	0.48837198740284377	0.21983859087950486
ACOX1	5	0.0099009900990099	6.466070149645535	0.02040816326530612	0.5189606604390598	0.2198291621348076
SNU13	1	0.0019801980198019	6.7709049659928775	0.00408163265306106	0.5434264138186621	0.21981954511930146
DAB2	13	0.0257425742574257	5.8550013735128115	0.05306122448979584	0.4699168597538923	0.21980347859543442
TMEM245	2	0.0039603960396039	6.694071066109553	0.008163265306122325	0.5372597978518148	0.21980187832439932
KAT6A	11	0.0217821782178217	6.006586174161914	0.04489795918367331	0.4820829121530754	0.21977194037143416
GGNBP2	8	0.0158415841584158	6.233792771504671	0.032653061224489716	0.5003182982661649	0.21971915604115982
MAN1B1	3	0.0059405940594059	6.613711918155954	0.012244897959183591	0.5308102488167481	0.2196710383022094
RAB3GAP2	13	0.0257425742574257	5.85060146156548	0.05306122448979584	0.4695637269920731	0.21966222549070674
ANP32E	1	0.0019801980198019	6.765655217429116	0.00408163265306106	0.543005073975645	0.21965100918209465
MEF2D	4	0.0079207920792079	6.535419379502359	0.016326530612244858	0.5245265638849743	0.21960654392133666
SERPINF1	1	0.0019801980198019	6.763839987539998	0.00408163265306106	0.5428593853455647	0.2195927337300625
BANF1	1	0.0019801980198019	6.7637179874370394	0.00408163265306106	0.5428495937329562	0.2195888170850191
DICER1	12	0.0237623762376237	5.923078357321465	0.04897959183673457	0.47538065393805756	0.21954001667726378
RLIM	11	0.0217821782178217	5.998700326598824	0.04489795918367331	0.4814500015033684	0.21951877611155138
SHMT2	3	0.0059405940594059	6.608203539370804	0.012244897959183591	0.5303681515573413	0.2194941993984467
TRANK1	20	0.0396039603960396	5.309968900113176	0.08163265306122448	0.42617307012431105	0.21944881988645912
WASL	5	0.0099009900990099	6.454195456070304	0.02040816326530612	0.5180076087898055	0.21944794147510588
TNFSF10	1	0.0019801980198019	6.758307489133836	0.00408163265306106	0.5424153522682407	0.2194151204991329
IMMT	5	0.0099009900990099	6.4526976176989725	0.02040816326530612	0.5178873937020585	0.2193998554400071
TMEM184B	2	0.0039603960396039	6.6812304721639375	0.008163265306122325	0.5362292239544976	0.21938964876547243
WDTC1	4	0.0079207920792079	6.5269168730067575	0.016326530612244858	0.5238441607739306	0.21933358267691916
SRRM1	4	0.0079207920792079	6.52644005145058	0.016326530612244858	0.523805891527854	0.21931827497848852
SLC50A1	2	0.0039603960396039	6.678693206932919	0.008163265306122325	0.5360255854523588	0.2193081933646169
TMEM230	1	0.0019801980198019	6.75496709102553	0.00408163265306106	0.5421472550827329	0.21930788162492978
NDUFS5	1	0.0019801980198019	6.754901236268074	0.00408163265306106	0.5421419696423292	0.2193057674487683
ZBTB7B	6	0.0118811881188118	6.372980905439194	0.024489795918367183	0.5114894059467551	0.21928963992972234
CDH3	9	0.0178217821782178	6.143792898726086	0.03673469387755098	0.493094993795958	0.21927881384491382
ZC3HAV1	11	0.0217821782178217	5.991131530564493	0.04489795918367331	0.48084253710879793	0.21927579035372316
MAN2B2	6	0.0118811881188118	6.371769009535214	0.024489795918367183	0.5113921403303672	0.2192507336831672
IFNAR1	3	0.0059405940594059	6.60045611042247	0.012244897959183591	0.5297463502544352	0.21924547887728424
GPD2	9	0.0178217821782178	6.142499077205069	0.03673469387755098	0.4929911529072114	0.21923727748941518
BTAF1	20	0.0396039603960396	5.302253304791546	0.08163265306122448	0.42555382375810624	0.2192011213399772
SMPD4	10	0.0198019801980198	6.063077405066598	0.04081632653061224	0.48661684479234896	0.21913653383530693
MFSD6	7	0.0138613861386138	6.291888105341918	0.02857142857142845	0.504980974686132	0.21913524701730988
CENPB	3	0.0059405940594059	6.596609016678964	0.012244897959183591	0.5294375861575888	0.2191219732385457
AUTS2	16	0.0316831683168316	5.604641929512542	0.06530612244897943	0.44982324811674385	0.2191129727160852
TMEM43	2	0.0039603960396039	6.672579452051713	0.008163265306122325	0.5355349012813733	0.2191119196962227
DCAF12	3	0.0059405940594059	6.595163368108346	0.012244897959183591	0.5293215597737718	0.2190755626850189
WWP1	12	0.0237623762376237	5.907555037642149	0.04897959183673457	0.4741347670165515	0.21904166190866137
NUP188	9	0.0178217821782178	6.135358084585551	0.03673469387755098	0.4924180236091603	0.21900802577019474
KDM5A	10	0.0198019801980198	6.057508215969217	0.04081632653061224	0.48616986695493014	0.2189577427003394
SMAD3	8	0.0158415841584158	6.209738851517251	0.032653061224489716	0.49838775345085634	0.21894693811503638
GPCPD1	6	0.0118811881188118	6.361349983860741	0.024489795918367183	0.5105559192068688	0.21891624523376785
PTPN13	17	0.0336633663366336	5.5212521490159086	0.0693877551020407	0.44313046338678336	0.21888483841593775
DOCK10	30	0.0594059405940594	4.529419209113596	0.12244897959183675	0.3635268918781855	0.21888014450637627
NIPSNAP2	5	0.0099009900990099	6.436097404416374	0.02040816326530612	0.5165550763208376	0.21886692848751874
ETS1	3	0.0059405940594059	6.587697219070884	0.012244897959183591	0.5287223337298615	0.2188358722674548
PSMC4	3	0.0059405940594059	6.587305274971107	0.012244897959183591	0.5286908766679727	0.21882328944269921
ALKBH5	4	0.0079207920792079	6.510972596917783	0.016326530612244858	0.5225644882900479	0.2188217136833661
OSBPL8	9	0.0178217821782178	6.129470272835223	0.03673469387755098	0.49194547341966716	0.21881900569439747
KDM6B	13	0.0257425742574257	5.824070499070697	0.05306122448979584	0.4674343770933357	0.2188104855312118
PSMC2	3	0.0059405940594059	6.586482719997409	0.012244897959183591	0.5286248591855578	0.21879688244973328
DHX30	7	0.0138613861386138	6.280810774696028	0.02857142857142845	0.5040919186296944	0.21877962459473482
MAOA	3	0.0059405940594059	6.585482466560529	0.012244897959183591	0.5285445797929443	0.2187647706926879
ATP6V1C1	7	0.0138613861386138	6.280325072466252	0.02857142857142845	0.5040529366291735	0.21876403179452647
EFHD2	1	0.0019801980198019	6.737058898872119	0.00408163265306106	0.5407099605572918	0.21873296381475335
GNAQ	5	0.0099009900990099	6.431829422656489	0.02040816326530612	0.5162125321507943	0.2187299108195014
ZNF33A	18	0.0356435643564356	5.440087997585625	0.07346938775510196	0.4366163055358134	0.21872815486738653
NPEPPS	2	0.0039603960396039	6.659440365154982	0.008163265306122325	0.534480370622768	0.21869010743278058
RPRD2	7	0.0138613861386138	6.275891307626276	0.02857142857142845	0.5036970868662829	0.21862169188937025
WAPL	11	0.0217821782178217	5.970412109885698	0.04489795918367331	0.47917961604692677	0.2186106219289747
IBTK	9	0.0178217821782178	6.122774464046551	0.03673469387755098	0.4914080741538498	0.21860404598807054
SS18	6	0.0118811881188118	6.351020252105446	0.024489795918367183	0.5097268647286739	0.21858462344248988
SOS2	17	0.0336633663366336	5.511302418677235	0.0693877551020407	0.4423319074620488	0.21856541604604396
UBE2J1	2	0.0039603960396039	6.654996215589218	0.008163265306122325	0.5341236873916302	0.21854743414032549
CEP170B	6	0.0118811881188118	6.349810439604803	0.024489795918367183	0.5096297663242627	0.2185457840807254
AMFR	4	0.0079207920792079	6.502040285292051	0.016326530612244858	0.5218475894267111	0.21853495413803134
GFUS	1	0.0019801980198019	6.7307101101335745	0.00408163265306106	0.540200412791726	0.21852914470852705
SEZ6L2	8	0.0158415841584158	6.196583250632093	0.032653061224489716	0.497331897395195	0.21852459569277186
NEBL	15	0.0297029702970297	5.6621254495017235	0.06122448979591837	0.4544368209372588	0.21850942225245454
TCIRG1	1	0.0019801980198019	6.728968127943291	0.00408163265306106	0.540060602952516	0.21847322077284304
EHBP1L1	4	0.0079207920792079	6.49976194742537	0.016326530612244858	0.5216647321893733	0.21846181124309624
API5	4	0.0079207920792079	6.4996959277560995	0.016326530612244858	0.5216594335133036	0.21845969177266836
MAP2K2	2	0.0039603960396039	6.651873184172249	0.008163265306122325	0.5338730358507077	0.21844717352395646
SKI	2	0.0039603960396039	6.651665754569366	0.008163265306122325	0.5338563877474215	0.218440514282642
DNMT1	4	0.0079207920792079	6.498718494520405	0.016326530612244858	0.5215809856484039	0.2184283126267085
EMC1	6	0.0118811881188118	6.34554030799773	0.024489795918367183	0.5092870496095222	0.2184086973948292
C1orf198	1	0.0019801980198019	6.726117957862811	0.00408163265306106	0.5398318510037902	0.2183817199933527
SFT2D2	2	0.0039603960396039	6.6497846235650115	0.008163265306122325	0.5337054099563059	0.21838012316619576
ELL2	5	0.0099009900990099	6.4201548567544835	0.02040816326530612	0.5152755425588741	0.21835511498273333
PSMC5	2	0.0039603960396039	6.648822558171674	0.008163265306122325	0.5336281954998652	0.21834923738361947
DKC1	7	0.0138613861386138	6.267298789054221	0.02857142857142845	0.5030074594713136	0.21834584093138254
PLXNB1	8	0.0158415841584158	6.1908441551686275	0.032653061224489716	0.4968712830339038	0.21834034994825538
PNRC1	3	0.0059405940594059	6.571808684710231	0.012244897959183591	0.5274471350242513	0.2183257927852107
GOT2	4	0.0079207920792079	6.49550792738063	0.016326530612244858	0.521323308573352	0.21832524179668772
DRAM1	2	0.0039603960396039	6.647078886022592	0.008163265306122325	0.5334882500261641	0.21829325919413903
CAMTA1	24	0.0475247524752475	4.968643646531646	0.09795918367346934	0.3987786288448717	0.21828696174203027
ENTPD6	5	0.0099009900990099	6.4169481770863195	0.02040816326530612	0.5150181774886083	0.21825216895462704
ANAPC16	2	0.0039603960396039	6.645453080958729	0.008163265306122325	0.5333577644529859	0.21824106496486775
CPSF7	4	0.0079207920792079	6.491826550295426	0.016326530612244858	0.5210278447384031	0.21820705626270817
SLC38A1	3	0.0059405940594059	6.5671284999986685	0.012244897959183591	0.5270715078360708	0.2181755419099385
SLC6A6	3	0.0059405940594059	6.566495483545966	0.012244897959183591	0.5270207025356703	0.2181552197897783
ADD3	10	0.0198019801980198	6.030174040925756	0.04081632653061224	0.48397605197847354	0.21808021670975677
FAF2	5	0.0099009900990099	6.411519338923417	0.02040816326530612	0.5145824640841394	0.21807788359283947
FYCO1	11	0.0217821782178217	5.952799851369179	0.04489795918367331	0.4777660728746404	0.21804520466006017
PKD1	21	0.0415841584158415	5.1895581003733815	0.08571428571428556	0.41650901348545993	0.21803217682275533
FCGR3A	6	0.0118811881188118	6.333777089640602	0.024489795918367183	0.5083429448555955	0.21803105549325852
DIP2B	13	0.0257425742574257	5.799790627695267	0.05306122448979584	0.4654856976338252	0.21803101374740758
CIZ1	5	0.0099009900990099	6.408276574548375	0.02040816326530612	0.5143222028895076	0.21797377911498672
GCC2	15	0.0297029702970297	5.645399266750574	0.06122448979591837	0.4530943933659098	0.21797245122391495
SETD7	2	0.0039603960396039	6.636804996966029	0.008163265306122325	0.5326636774300311	0.21796343015568584
DSC2	17	0.0336633663366336	5.49249596211358	0.0693877551020407	0.44082251908658737	0.21796166069585937
PSD4	7	0.0138613861386138	6.254984343186999	0.02857142857142845	0.5020191137199851	0.2179505026308511
TASOR2	11	0.0217821782178217	5.948634028698966	0.04489795918367331	0.47743172789628835	0.21791146666871933
MAP1B	21	0.0415841584158415	5.185751854839035	0.08571428571428556	0.4162035278271569	0.2179099825594341
TOM1	5	0.0099009900990099	6.405933483804486	0.02040816326530612	0.5141341486476303	0.2178985574182358
NELFCD	4	0.0079207920792079	6.481187999981939	0.016326530612244858	0.5201740047754847	0.2178655202775408
GSDMD	5	0.0099009900990099	6.4045878818990625	0.02040816326530612	0.5140261519143184	0.21785535872491107
CDC42EP1	1	0.0019801980198019	6.708547549129129	0.00408163265306106	0.5384216666554011	0.2178176462539971
METTL9	2	0.0039603960396039	6.63171217419931	0.008163265306122325	0.5322549323027206	0.21779993210476165
KITLG	6	0.0118811881188118	6.326539755207706	0.024489795918367183	0.5077620832549338	0.21779871085299382
SEPHS2	1	0.0019801980198019	6.707914616228844	0.00408163265306106	0.5383708680608384	0.217797326816172
