AbsLog2FC	ECDF
0.00674964634275679	0.0225917527504829
0.00682719479578851	0.0226337448559671
0.00684689185074377	0.0226757369614512
0.00685487123155278	0.0227177290669354
0.00685699511767515	0.0227597211724196
0.00685783622065114	0.0228017132779038
0.00686730002297602	0.0228437053833879
0.00687538625756449	0.0228856974888721
0.00687758568461506	0.0229276895943563
0.0068829299289276	0.0229696816998404
0.00689154019114302	0.0230116738053246
0.00690455368552188	0.0230536659108088
0.00690537967302812	0.0230956580162929
0.00691932709448787	0.0231376501217771
0.00692212335923985	0.0231796422272613
0.00693938736968014	0.0232216343327454
0.00696005831254935	0.0232636264382296
0.00697061100764827	0.0233056185437138
0.00697902583097938	0.023347610649198
0.00698078522886594	0.0233896027546821
0.0070017867839913	0.0234315948601663
0.00700983646012654	0.0234735869656505
0.0070105919726115	0.0235155790711346
0.0070170700508392	0.0235575711766188
0.00702484975438036	0.023599563282103
0.00703298435063496	0.0236415553875871
0.00705873595350743	0.0236835474930713
0.00706017145856793	0.0237255395985555
0.00706496184579324	0.0237675317040396
0.00706646517268645	0.0238095238095238
0.00709678959875235	0.023851515915008
0.00710291170095703	0.0238935080204921
0.00713726990900744	0.0239355001259763
0.00715569845643688	0.0239774922314605
0.00716263206975166	0.0240194843369447
0.0071696225327006	0.0240614764424288
0.00717000584342512	0.024103468547913
0.00718491482124891	0.0241454606533972
0.0071898348572431	0.0241874527588813
0.00722600370406287	0.0242294448643655
0.00722756096753813	0.0242714369698497
0.00724350755079079	0.0243134290753338
0.00725786829213847	0.024355421180818
0.00729296801367832	0.0243974132863022
0.00730124751896204	0.0244394053917863
0.00732163908450947	0.0244813974972705
0.007346560839994	0.0245233896027547
0.0073551743366337	0.0245653817082389
0.00735635080864972	0.024607373813723
0.00738372575476759	0.0246493659192072
0.00739790058152792	0.0246913580246914
0.00740366428550623	0.0247333501301755
0.00741014649071849	0.0247753422356597
0.00741994755785473	0.0248173343411439
0.00744164150245925	0.024859326446628
0.00744918161476825	0.0249013185521122
0.00746486374032239	0.0249433106575964
0.00747886731147346	0.0249853027630805
0.00748952629585115	0.0250272948685647
0.0074944305154335	0.0250692869740489
0.00749927917742591	0.025111279079533
0.00750258909470352	0.0251532711850172
0.00750976490012225	0.0251952632905014
0.00752001798584642	0.0252372553959856
0.00752284793093166	0.0252792475014697
0.00752664154894791	0.0253212396069539
0.00752947974243516	0.0253632317124381
0.00754041684643927	0.0254052238179222
0.00754294746325447	0.0254472159234064
0.00756468461259623	0.0254892080288906
0.0075674894664703	0.0255312001343747
0.007584951958828	0.0255731922398589
0.00759310150618062	0.0256151843453431
0.00761246628209948	0.0256571764508272
0.00761647908458835	0.0256991685563114
0.00763613937455132	0.0257411606617956
0.00764780646181371	0.0257831527672798
0.00767130479959644	0.0258251448727639
0.00768332846843568	0.0258671369782481
0.00770996174290406	0.0259091290837323
0.00771365907872272	0.0259511211892164
0.00771581508935984	0.0259931132947006
0.00774427887488282	0.0260351054001848
0.00776611373349332	0.0260770975056689
0.00777318752461601	0.0261190896111531
0.00779167978772102	0.0261610817166373
0.00779660127305691	0.0262030738221214
0.00779664434976263	0.0262450659276056
0.00781612255460725	0.0262870580330898
0.00782602616247048	0.0263290501385739
0.0078330515926012	0.0263710422440581
0.00783870635750423	0.0264130343495423
0.00784798914444107	0.0264550264550265
0.00786748179391039	0.0264970185605106
0.00787587972900138	0.0265390106659948
0.00788496752869546	0.026581002771479
0.00789319832165483	0.0266229948769631
0.00789623330441677	0.0266649869824473
0.00790590289425405	0.0267069790879315
0.00792282324185647	0.0267489711934156
0.00792381703969944	0.0267909632988998
0.00793287833500112	0.026832955404384
0.00794311325113273	0.0268749475098681
0.00794897627791607	0.0269169396153523
0.00796427504162629	0.0269589317208365
0.0079685318993139	0.0270009238263207
0.00798361351684044	0.0270429159318048
0.0079841521629239	0.027084908037289
0.00798790881254373	0.0271269001427732
0.00802730559044788	0.0271688922482573
0.00803263195308827	0.0272108843537415
0.00805787562575597	0.0272528764592257
0.00806776056902857	0.0272948685647098
0.00807203226730449	0.027336860670194
0.0080734340385304	0.0273788527756782
0.00808252933686118	0.0274208448811623
0.00808445301225414	0.0274628369866465
0.00808505521603172	0.0275048290921307
0.00808584615562845	0.0275468211976148
0.00809908553498882	0.027588813303099
0.00813414342792037	0.0276308054085832
0.00821102037208486	0.0276727975140674
0.00821283341492376	0.0277147896195515
0.00822056833697472	0.0277567817250357
0.00823105653759602	0.0277987738305199
0.00824167362633162	0.027840765936004
0.00825231464580284	0.0278827580414882
0.00825522884608133	0.0279247501469724
0.00825977795350313	0.0279667422524565
0.00829195842833307	0.0280087343579407
0.00829782899221837	0.0280507264634249
0.00831829120806454	0.028092718568909
0.00831893280813125	0.0281347106743932
0.00832832873693441	0.0281767027798774
0.00835749761431644	0.0282186948853616
0.00836240733693924	0.0282606869908457
0.00838676791430201	0.0283026790963299
0.00839982779093572	0.0283446712018141
0.00841319602595293	0.0283866633072982
0.00843885201731352	0.0284286554127824
0.00844832401249954	0.0284706475182666
0.0084692004484476	0.0285126396237507
0.00847412119360719	0.0285546317292349
0.00848832083827687	0.0285966238347191
0.00850389574990416	0.0286386159402032
0.00851321823117234	0.0286806080456874
0.00851460201487635	0.0287226001511716
0.00854141972023375	0.0287645922566557
0.00857687023508501	0.0288065843621399
0.00857715618603339	0.0288485764676241
0.00857726907445874	0.0288905685731083
0.00858174519369163	0.0289325606785924
0.00859399339432775	0.0289745527840766
0.00859464308363895	0.0290165448895608
0.00861276522213303	0.0290585369950449
0.00862219927258948	0.0291005291005291
0.00863986239641403	0.0291425212060133
0.00864792914439768	0.0291845133114974
0.00865996162598941	0.0292265054169816
0.00866204266319448	0.0292684975224658
0.00866308953537432	0.0293104896279499
0.0086650888761058	0.0293524817334341
0.00866768619124733	0.0293944738389183
0.00866898118634703	0.0294364659444025
0.00867973840141768	0.0294784580498866
0.00870424773879279	0.0295204501553708
0.0087060608913002	0.029562442260855
0.00871140400385355	0.0296044343663391
0.00872742608722537	0.0296464264718233
0.00874004980028068	0.0296884185773075
0.00876300422516311	0.0297304106827916
0.00876439144077449	0.0297724027882758
0.00878186343236098	0.02981439489376
0.00878813753543314	0.0298563869992441
0.0087934084912369	0.0298983791047283
0.00883210924122563	0.0299403712102125
0.00883800037192364	0.0299823633156966
0.00887149579080095	0.0300243554211808
0.00887159032793634	0.030066347526665
0.00887395055851845	0.0301083396321492
0.00888517094122683	0.0301503317376333
0.0088907372667279	0.0301923238431175
0.00890459464969377	0.0302343159486017
0.00890725563232272	0.0302763080540858
0.00892539080398556	0.03031830015957
0.00892962554337147	0.0303602922650542
0.00893905639009337	0.0304022843705383
0.00895873108250237	0.0304442764760225
0.00896613139623873	0.0304862685815067
0.00897759872725159	0.0305282606869908
0.00897867706335276	0.030570252792475
0.00901091769615322	0.0306122448979592
0.00901233418537749	0.0306542370034434
0.00902825189281516	0.0306962291089275
0.00905074843763411	0.0307382212144117
0.00906217510097993	0.0307802133198959
0.00906307009716623	0.03082220542538
0.00908528301678959	0.0308641975308642
0.00908835209252262	0.0309061896363484
0.00909522542024024	0.0309481817418325
0.00911730391397987	0.0309901738473167
0.00913510514903252	0.0310321659528009
0.00914992269312816	0.031074158058285
0.00916575230687777	0.0311161501637692
0.00917694588532065	0.0311581422692534
0.00918017539892085	0.0312001343747376
0.00920867921777366	0.0312421264802217
0.00923396184060057	0.0312841185857059
0.00923658498348271	0.0313261106911901
0.00925209243023438	0.0313681027966742
0.00926465878283812	0.0314100949021584
0.00926781675689266	0.0314520870076426
0.00926821034955192	0.0314940791131267
0.00927551554440586	0.0315360712186109
0.00930176710360912	0.0315780633240951
0.00930350838171531	0.0316200554295792
0.00930415732959119	0.0316620475350634
0.00930724260860477	0.0317040396405476
0.00931369685714145	0.0317460317460317
0.0093422152918393	0.0317880238515159
0.00935288015910683	0.0318300159570001
0.00936167528341375	0.0318720080624843
0.00938673755928085	0.0319140001679684
0.00940298168259583	0.0319559922734526
0.00941555260774549	0.0319979843789368
0.00943405252641457	0.0320399764844209
0.00943942809941753	0.0320819685899051
0.00944680700117255	0.0321239606953893
0.0094491215069492	0.0321659528008734
0.00945308979264575	0.0322079449063576
0.00946916356197	0.0322499370118418
0.0094755660271653	0.0322919291173259
0.0094872483435835	0.0323339212228101
0.00949983025136924	0.0323759133282943
0.00950175452394823	0.0324179054337784
0.00950653389238552	0.0324598975392626
0.00952224745094285	0.0325018896447468
0.0095294894432457	0.032543881750231
