pathway	pval	padj	log2err	ES	NES	size
HALLMARK_E2F_TARGETS	8.85285481410291e-42	4.42642740705146e-40	1.68433634284213	0.824277193427973	2.72290792333105	199
HALLMARK_G2M_CHECKPOINT	1.30081732990356e-38	3.25204332475891e-37	1.61530228892975	0.808189660593852	2.66826380323084	198
HALLMARK_MITOTIC_SPINDLE	1.11288625593686e-11	1.85481042656143e-10	0.875325132024659	0.622527119373264	2.05523260946964	197
HALLMARK_SPERMATOGENESIS	1.04159894514909e-09	1.30199868143636e-08	0.788186810800237	0.678177156307343	2.07990396132685	104
HALLMARK_MYC_TARGETS_V1	2.6525441707754e-09	2.6525441707754e-08	0.774939030136436	0.596150673238948	1.96931736629847	199
HALLMARK_FATTY_ACID_METABOLISM	6.62813824139576e-08	5.52344853449647e-07	0.704975715167238	-0.59248653703045	-2.03550213818095	146
HALLMARK_P53_PATHWAY	4.07228423831181e-07	2.90877445593701e-06	0.674962860011025	-0.53373569586792	-1.88609934891513	199
HALLMARK_ADIPOGENESIS	1.48642232749355e-06	9.29013954683471e-06	0.643551836150722	-0.507666520059056	-1.79566184112419	195
HALLMARK_MTORC1_SIGNALING	3.84375673201849e-06	2.13542040667694e-05	0.610526878385931	0.537822175803026	1.77663567003104	199
HALLMARK_COAGULATION	6.73355494128069e-06	3.36677747064035e-05	0.610526878385931	-0.560055023151397	-1.88251571836168	127
HALLMARK_XENOBIOTIC_METABOLISM	2.38753566817292e-05	0.000108524348553314	0.575610261071129	-0.475278138862497	-1.68546689922791	185
HALLMARK_TNFA_SIGNALING_VIA_NFKB	5.60092925774061e-05	0.000233372052405859	0.557332238758646	-0.47215663149513	-1.66849308027039	199
HALLMARK_BILE_ACID_METABOLISM	0.000349511132670669	0.00134427358719488	0.49849310876659	-0.537712367137959	-1.74418015006494	102
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.000486332037418905	0.00173690013363894	0.49849310876659	-0.44520354583939	-1.57060187971188	197
HALLMARK_MYC_TARGETS_V2	0.0006603081966958	0.00220102732231933	0.477270815362862	0.610686575117468	1.69692109315486	57
HALLMARK_IL2_STAT5_SIGNALING	0.00107567314861001	0.00336147858940629	0.45505986738723	-0.416908107835862	-1.47579839742625	196
HALLMARK_DNA_REPAIR	0.00158354353999681	0.00465748099999062	0.45505986738723	0.468267014896155	1.4866399773701	148
