gene_id	gene_name	gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
10378	CDC20B	protein_coding	66.5746254741998	-0.790681123224881	0.220745248050099	-3.58187154744746	0.000341141528864104	0.00131999818327329
13927	CDK10	protein_coding	2460.84215646049	-0.239095657553637	0.0667633018517443	-3.58124375101425	0.000341962429838356	0.0013226398090256
14791	STRN3	protein_coding	1855.6790556346	0.199495500495508	0.055705574114764	3.58124844175395	0.000341956289422837	0.0013226398090256
2815	KCTD9	protein_coding	1197.96412651501	-0.201706859514348	0.0563244104607796	-3.58116237461203	0.000342068972083335	0.00132283704144081
11804	JUNB	protein_coding	7272.01238964748	-0.267344912741851	0.0746616147774003	-3.58075449531765	0.000342603457066714	0.00132468886614495
9248	NTAN1	protein_coding	633.010381919949	0.178794069205237	0.0499445017041755	3.57985490103087	0.000343785048319328	0.00132904174361631
20935	LINC02616	lncRNA	23.1176667791604	1.56708133469091	0.437790703881355	3.57952172304601	0.000344223634624511	0.0013304251558372
21675	ZNF559-ZNF177	protein_coding	7.72608111385828	0.490863018974815	0.137131796935727	3.57949819037871	0.000344254632160445	0.0013304251558372
22938	AC015909.5	TEC	10.6142017454065	0.334953064007022	0.093589307968479	3.5789672055256	0.000344954746880674	0.00133291454522414
7786	GABPB2	protein_coding	844.416334312785	-0.215500416177665	0.0602186654217697	-3.5786315533283	0.000345397998225719	0.00133441076082856
17046	AL356124.1	lncRNA	17.423226266844	0.396453029138082	0.110792289407366	3.57834494854048	0.00034577690079789	0.00133565792629375
6727	DDX56	protein_coding	3963.74420073689	0.167123521021505	0.04671180472838	3.57775774225156	0.000346554424841638	0.00133844422205299
8881	CD96	protein_coding	670.817533208356	-0.39906060052438	0.111566285218089	-3.57689242538012	0.000347703178297433	0.00134266312436761
12251	CNP	protein_coding	5284.46030011706	0.155340966290518	0.0434327934399282	3.57658243892071	0.000348115567372828	0.00134403763317389
3130	PHF14	protein_coding	2353.00298441993	0.176300583304532	0.0493072331213254	3.57555214811438	0.000349489499648215	0.00134912351185323
20787	CAPN10-DT	lncRNA	125.670443957453	0.271181761112747	0.0758488942981925	3.57528957570064	0.000349840460153356	0.00135025943567132
11722	USP32	protein_coding	2738.40341146611	0.167328449653527	0.0468244608806055	3.57352645405116	0.000352205642274267	0.00135916790878616
8061	ROPN1L	protein_coding	125.142375729619	-0.623150579705824	0.174393896160864	-3.5732361821369	0.000352596465388541	0.00136045564270297
14042	C16orf54	protein_coding	334.163314192839	-0.360150721280625	0.100793661706231	-3.57314850144352	0.000352714598718988	0.0013606909855652
19428	AC021087.1	lncRNA	7.25327159346898	0.394335383930312	0.110366564303799	3.57296058292481	0.000352967908462027	0.00136144764692496
4017	PDCD10	protein_coding	1968.80522844889	0.214132306247301	0.0599415692591026	3.57235068908015	0.000353791203707076	0.00136440222268507
4382	NT5C1A	protein_coding	12.8131239569133	-0.799868785014592	0.223909696456185	-3.57228292331285	0.0003538827914459	0.00136453445522874
12316	PRPF8	protein_coding	14440.6559756797	-0.170644688742191	0.0477718230533418	-3.57207822175114	0.000354159587245112	0.00136538067195323
1751	SIRT4	protein_coding	68.306300208362	-0.242370044768853	0.0678533710846487	-3.57196762510871	0.000354309219369911	0.0013657364438451
6933	CCDC90B	protein_coding	1359.59504460415	0.231124005216202	0.0647183119484102	3.57123043321094	0.000355308117313824	0.00136936518946616
11657	NFXL1	protein_coding	545.794781219646	0.193969982287619	0.0543185587965112	3.57097070661009	0.000355660674860445	0.00137050215390399
11427	RSPO1	protein_coding	28.662945914355	-0.496938316398427	0.139177799247703	-3.57052862658071	0.000356261514669841	0.00137259532605527
16969	CADM3-AS1	lncRNA	18.1653563648952	-0.534555132938702	0.149715339553469	-3.57047670955448	0.000356332138390234	0.00137264534837027
10235	DTX3L	protein_coding	5749.19002164487	0.184789736047992	0.0517632043935738	3.56990526789977	0.000357110347000406	0.00137542063779196
138	FARP2	protein_coding	1735.35232976553	0.175319986239067	0.049113046490714	3.56972329688845	0.000357358494749952	0.00137599736398582
20087	B3GAT1-DT	lncRNA	399.637581215498	-0.722263064112644	0.202330978713726	-3.56971072202719	0.000357375648620655	0.00137599736398582
5029	GUCY1B2	transcribed_unitary_pseudogene	181.234811461203	-0.499979166787388	0.140099434951525	-3.56874506282187	0.000358695245389647	0.00138063173972993
20356	AL160314.2	lncRNA	11.0958803002443	0.364158571365903	0.102040503466827	3.56876494130873	0.00035866803508146	0.00138063173972993
7683	AZIN2	protein_coding	446.340043730406	-0.291159970159096	0.0815900432108278	-3.56857232452669	0.000358931776373551	0.00138131889504844
109	LAMP2	protein_coding	11219.5855428986	0.195210466404876	0.054713787106395	3.5678478264587	0.000359925423069268	0.00138491905396212
7914	GALNT13	protein_coding	170.383494285889	0.649916151261848	0.182179122931333	3.56745680187963	0.000360462780190529	0.00138676262479116
7915	PKP4	protein_coding	3776.67508281682	0.166972550363741	0.0468066046405073	3.56728610515875	0.000360697591632307	0.00138744184253461
9608	G6PD	protein_coding	8333.11063787558	0.440156064315744	0.123412225543692	3.56655155011295	0.000361709683034814	0.00139111020539261
3306	RPL28	protein_coding	31768.7479887412	-0.245612740041471	0.0688754433251212	-3.56604223775482	0.000362412986720366	0.00139358999931516
21162	PRR29-AS1	lncRNA	11.6772791335713	-0.520293742295834	0.145905833443556	-3.56595572648651	0.000362532576123466	0.0013938247929939
13432	YBEY	protein_coding	490.473452392154	-0.254657476626952	0.0714144532268369	-3.56590949199137	0.000362596503801138	0.00139384554342539
12079	CFL1	protein_coding	30631.1442156695	0.165470658014928	0.0464089829825538	3.56548770045515	0.000363180194942617	0.00139586397068487
8278	FATE1	protein_coding	14.5433171706887	0.426281627409454	0.11956525345088	3.56526344490691	0.000363490885898051	0.00139683265399002
3398	SGCA	protein_coding	194.560521874968	-0.416934768523493	0.116946694494259	-3.56516933057874	0.000363621348979414	0.00139685204395734
12521	RAB6A	protein_coding	6533.5032572345	0.152341799121926	0.0427311507336067	3.56512278528726	0.000363685887132465	0.00139685204395734
14021	PIGP	protein_coding	791.988385707338	-0.213169087562624	0.059792195678133	-3.56516574019347	0.000363626326907034	0.00139685204395734
20525	AC016705.2	lncRNA	112.857009135986	-0.566628280502568	0.158937976186448	-3.56509057242471	0.000363730558687304	0.00139685204395734
15565	CASP12	polymorphic_pseudogene	11.2913049215138	-0.40544551087826	0.113732952454613	-3.56489040447676	0.000364008258885614	0.0013974677860877
19172	FCGR2C	polymorphic_pseudogene	233.671838319131	0.391111457348545	0.109711639481553	3.56490395364391	0.000363989455384941	0.0013974677860877
2135	PPP6R2	protein_coding	2735.60055294925	-0.165038588218664	0.0462961312601545	-3.56484621341798	0.000364069593439908	0.00139747796553481
13569	CCDC60	protein_coding	60.0502801773471	-0.726523594639891	0.203810350621176	-3.56470411058899	0.000364266889195778	0.00139800994348239
394	C8B	protein_coding	101.797459435803	-0.778658157038435	0.218443772541986	-3.56457017738408	0.000364452933744774	0.00139849857624848
15042	NKIRAS1	protein_coding	467.023762005404	-0.153522963159953	0.0430725679864314	-3.5642862809646	0.000364847583673945	0.00139978739449192
3419	RANGRF	protein_coding	36.1971209309576	-0.26036485138931	0.0730772395538102	-3.56287201020491	0.00036681954919542	0.0014071264085921
8343	FBXO10	protein_coding	202.165054332018	0.207348465727002	0.0582086946215943	3.5621562564655	0.000367821342391521	0.00141074205954448
10913	YPEL4	protein_coding	55.7501621758872	0.320937769248545	0.0901000393894095	3.56201585952102	0.000368018146551416	0.00141126958807978
17666	AL645608.2	lncRNA	17.6394857914453	0.652387447391196	0.183163638848108	3.56177378596524	0.000368357709117939	0.00141234430605935
13877	AC000068.1	lncRNA	28.5680070050563	0.260907576365885	0.0732586970825751	3.56145531870158	0.000368804877202884	0.00141383118894229
4690	OGFRL1	protein_coding	1881.55845465206	0.266971083483155	0.0749652419150376	3.56126488307379	0.00036907251519334	0.00141462946673333
3471	GAR1	protein_coding	912.965259429729	0.163654542267951	0.0459640256077167	3.56049193046477	0.000370160687126836	0.00141857203141913
5992	PSME3	protein_coding	5700.07090071366	0.151406038877052	0.0425263774823773	3.56028535324443	0.000370452016530239	0.0014194600678441
14503	RPL10AP2	processed_pseudogene	15.3292569649256	-0.381059931459725	0.107034771282851	-3.56015084530553	0.000370641824087152	0.00141995888011767
2740	SPG11	protein_coding	2952.11157936625	-0.172431188887701	0.0484457582415534	-3.55926287762798	0.000371897140803282	0.001424202683502
10975	NUDT21	protein_coding	4292.1095696593	0.145445805457123	0.0408639917312171	3.55926573237858	0.000371893098691732	0.001424202683502
18558	RNF223	protein_coding	104.81117560598	0.40159721195946	0.112832280741794	3.55924039928324	0.000371928969879017	0.001424202683502
3375	C17orf75	protein_coding	941.495976920662	0.172667243882242	0.0485164296861664	3.55894374337019	0.000372349269864833	0.00142558287983298
3669	ARHGDIB	protein_coding	11659.4155004825	-0.25502725636221	0.0716630472889403	-3.55869958102617	0.000372695530402964	0.00142667920929371
4094	EEF1B2	protein_coding	15044.487081558	-0.273293394477714	0.0767996502095942	-3.55852394811523	0.000372944791562275	0.00142740393221858
17983	HOXB-AS3	lncRNA	84.6460610906539	0.494140089810246	0.138862815370752	3.55847667707826	0.000373011906019047	0.00142743138838785
20906	PRSS46P	transcribed_unitary_pseudogene	11.8829828887692	0.580544131322083	0.163220557131888	3.55680768111201	0.000375388761933166	0.00143629626874621
23667	AC010883.3	lncRNA	12.4239849737534	0.347616650050026	0.0977362445532475	3.55668106175945	0.000375569660059362	0.00143675757183191
11506	LUZP1	protein_coding	1763.17413819308	0.201697011071176	0.0567145616347247	3.5563531702885	0.000376038489788956	0.0014383200443036
9204	UBE2L6	protein_coding	4964.37509538297	0.265541647743407	0.0746699002641007	3.55620734464905	0.000376247171663198	0.00143888712798898
10888	BLCAP	protein_coding	3303.76849866236	0.173235453970935	0.0487205899799842	3.55569286090551	0.000376984281892737	0.00144147458076327
7175	PPA2	protein_coding	2811.85805154926	-0.190215467441011	0.0534995414343913	-3.55545977294553	0.000377318675369237	0.00144252158215492
8080	IQGAP2	protein_coding	1150.18234875418	-0.368049878904311	0.103538394973426	-3.55471879778293	0.000378383538319978	0.00144636044647704
17543	CXCR2P1	transcribed_unprocessed_pseudogene	104.50710293127	0.560680907299863	0.157782069071175	3.55351473459854	0.000380119902645856	0.00145276446182128
16467	CYB5RL	protein_coding	322.180165591841	0.215438374427991	0.0606296287706553	3.55335136955783	0.000380356062263373	0.00145343377194159
2080	ESS2	protein_coding	906.826448165903	0.169738495145935	0.0477747469757854	3.55289155653649	0.000381021501876545	0.00145550947155727
14869	ADAM32	protein_coding	47.0295722030709	0.420106883982777	0.118243621244727	3.55289257517992	0.00038102002649787	0.00145550947155727
9652	BRSK1	protein_coding	210.434775326774	0.383348690317666	0.107918005798166	3.55222177691667	0.000381992751429132	0.00145875166493479
11053	JSRP1	protein_coding	251.199530365325	0.529176805069756	0.148969378452888	3.55225221831148	0.000381948558118396	0.00145875166493479
145	GTF2IRD1	protein_coding	1677.97811819096	0.194613826299992	0.0548013009670994	3.55126288729588	0.000383387268633788	0.00146384229841992
11454	P2RY12	protein_coding	77.548947179162	-0.469821636050225	0.132300684289769	-3.55116557841232	0.000383529050957923	0.00146414889700416
8375	GTF3C5	protein_coding	2369.01689946533	0.168903064824346	0.0475778415621411	3.55003630426872	0.000385178029607969	0.00147020830214524
6058	RFX1	protein_coding	1077.38445328355	-0.162794503415423	0.0458588944064293	-3.54990030881773	0.000385377058078634	0.00147073225337894
3814	RPS12	protein_coding	33058.5043908019	-0.229749762122438	0.0647326021929056	-3.54921251949327	0.000386385106377393	0.00147434304170345
12020	CFAP53	protein_coding	139.630778048902	-0.438284709546601	0.123518557000406	-3.54833087586315	0.000387680878393036	0.00147905037456773
5244	SH3TC1	protein_coding	1427.19449373233	-0.21099970060267	0.0594720036630792	-3.54788282900347	0.00038834093838617	0.00148109402734277
7027	DNASE2B	protein_coding	28.5489645475427	-0.549786264461199	0.154961556672034	-3.54788811024135	0.000388333151984862	0.00148109402734277
17973	AC243772.2	lncRNA	19.1273785171811	0.461120948761683	0.129987195773763	3.5474336223411	0.000389003761153407	0.00148338439841589
4200	IL1R1	protein_coding	6933.47426239691	-0.261296823329692	0.0736678731900462	-3.54695760872051	0.000389707292291162	0.0014858292440957
15	CFTR	protein_coding	943.89287287224	-0.592206092598455	0.166965918829404	-3.54686810787736	0.000389839704064746	0.00148609616017254
10571	ANKS6	protein_coding	1591.10677770077	-0.182360868892206	0.051417926910688	-3.54663985595847	0.00039017758108158	0.00148714611329654
12775	PAWR	protein_coding	2929.77489130122	0.192369881099963	0.0542471346626939	3.54617589106059	0.000390865223199928	0.00148952863262652
19903	LINC01485	lncRNA	9.88964464415645	0.539293892656513	0.152093839569261	3.54579708279985	0.000391427494279466	0.00149119410474663
22516	KCNE1B	protein_coding	9.75055975242273	-0.722780178953798	0.203839927309598	-3.54582239354912	0.000391389901584269	0.00149119410474663
12314	ARL13A	protein_coding	15.6191029721888	0.357151900197632	0.100728450080902	3.54569041726325	0.000391585955939905	0.00149155917382484
10914	PPIB	protein_coding	6607.7492766664	-0.238517888375053	0.0672731861783538	-3.54551199258941	0.000391851156536087	0.00149233063197671
319	NUB1	protein_coding	3797.03284434479	0.137074429864101	0.0386633648265254	3.54533110294787	0.000392120192239299	0.00149308389869739
2207	DESI1	protein_coding	3400.17702799241	-0.209705494943347	0.0591503703317475	-3.54529470850654	0.000392174342250448	0.00149308389869739
5362	LRRN4	protein_coding	1138.85058033971	0.607947063759488	0.171501775021282	3.54484414918764	0.000392845292599218	0.00149539926437944
18128	BOK-AS1	lncRNA	8.03912060081756	-0.577474738425522	0.162919128407951	-3.54454841533107	0.000393286267525979	0.0014968386087364
21558	MAN1B1-DT	lncRNA	103.791596283691	0.261075609325235	0.0736605912206416	3.54430510261877	0.000393649422957237	0.00149798136118627
20840	AL031123.2	lncRNA	67.463396080249	0.342261575771758	0.0965733261614105	3.54405910385348	0.000394016905965596	0.00149914021387837
21540	LINC01081	lncRNA	5.46305879522451	-0.437520319574983	0.123458821959319	-3.54385626422995	0.000394320157178625	0.00150005434873032
13596	GTF2H2C	protein_coding	189.216203354026	-0.193929452950114	0.0547279732654651	-3.54351607375326	0.000394829241587836	0.00150175108755354
12619	SLC35G1	protein_coding	347.236160010078	-0.34951584010681	0.0986463918315049	-3.54311834034243	0.000395425215888507	0.00150377772136201
12741	NAP1L4P1	processed_pseudogene	16.1475452010612	0.346555508051497	0.0978209269603154	3.54275428397943	0.000395971464297141	0.00150561463368547
7704	GPR161	protein_coding	678.888209681464	0.334943249489118	0.0945525186759238	3.54240430799233	0.000396497250407092	0.00150737316749593
5090	ZNF137P	transcribed_unprocessed_pseudogene	93.6652538067203	0.26030496460486	0.0734886162213531	3.54211275146075	0.000396935768092186	0.00150879942240181
16597	TIGD1	protein_coding	283.274378003162	0.239461213700216	0.0676068022298752	3.5419692368529	0.000397151788646278	0.00150937961934607
227	IYD	protein_coding	658.033999684229	-0.645749777899687	0.182326462621038	-3.54172273523381	0.000397523083322525	0.00151037923124697
22077	AC007038.1	lncRNA	29.7291750979647	0.312247101570387	0.0881627986028137	3.5417104098193	0.000397541657069624	0.00151037923124697
20347	PPT2-EGFL8	protein_coding	10.6580087392061	0.320616951316179	0.0905382401965631	3.54123241870069	0.000398262590136477	0.00151287690564844
4035	CYB561D2	protein_coding	814.411396614743	-0.182536572545834	0.0515482149469773	-3.54108425934034	0.000398486300277241	0.00151348528784724
16981	LINC01389	lncRNA	16.2333945072604	0.369971616463606	0.104495358591502	3.5405554988324	0.000399285648725397	0.00151627945124328
21120	AC138207.2	lncRNA	18.1826202900786	0.369739924849141	0.104436465509993	3.54033357068908	0.000399621592513577	0.00151731323407499
11429	TBC1D10B	protein_coding	3279.24471283278	0.1444246517974	0.0407956464578319	3.5401976518912	0.000399827470000657	0.00151785292054769
104	FBXL3	protein_coding	1836.82573246447	-0.167792946005004	0.047402629920127	-3.53973917244115	0.000400522664261497	0.00152024971736106
21365	KC6	lncRNA	23.9958290120915	0.927949277160185	0.262157934727772	3.53965741347397	0.000400646754300229	0.00152047837560249
4340	PRG4	protein_coding	343.140943374887	-0.62092453196901	0.175451041548022	-3.53901878547162	0.000401617271533875	0.00152391869093494
1307	CTTNBP2	protein_coding	115.741889377698	0.41833299350881	0.11821356904232	3.5387899790002	0.000401965520756861	0.00152499711825775
8602	NKAPD1	protein_coding	1574.13872056839	0.140716134140515	0.0397722684901333	3.53804647012838	0.000403099108781217	0.00152905418549154
8195	CREB5	protein_coding	486.506543855667	0.39522097775895	0.111708863322734	3.5379554137717	0.000403238142601754	0.00152933797227555
6792	YME1L1	protein_coding	7830.19713627139	0.143376068767038	0.040526128132908	3.53786742954637	0.000403372528144991	0.00152960404223643
7194	SHISAL1	protein_coding	227.927109578982	-0.551637538215072	0.155933841376055	-3.53763835577375	0.000403722607651317	0.00153068781700501
13981	LMLN	protein_coding	677.095581827919	0.194461164566971	0.0549831143063592	3.53674336239773	0.000405093094117914	0.00153563943701433
2211	MLC1	protein_coding	65.4964436126462	-0.467869046294136	0.132324696446972	-3.53576512062229	0.000406596027714822	0.00154109148559617
20867	VPS9D1-AS1	lncRNA	167.31677204431	0.399999356629844	0.113131224891667	3.53571135654969	0.000406678779611165	0.00154115984367605
14842	ANXA6	protein_coding	5802.19433602106	-0.219670351461002	0.0621376981536296	-3.53521868347759	0.000407437818796059	0.00154379064706593
19452	LINC02265	lncRNA	8.35541007748547	-0.587891078834978	0.166311702567521	-3.5348749953197	0.000407968106996423	0.00154555400891072
2531	PORCN	protein_coding	575.96820202034	0.22419721045929	0.0634310726249967	3.5345013284694	0.000408545381801336	0.00154749478641912
22151	AL355987.4	lncRNA	50.3205496654307	-0.44582191823997	0.126143055854614	-3.53425652501873	0.000408923990192632	0.00154868255446045
17456	VDAC1P8	transcribed_processed_pseudogene	91.4283653523214	0.237285502287536	0.0671436013863444	3.53400022322596	0.000409320732870331	0.00154993861227128
6616	FBXL8	protein_coding	310.991516748456	-0.289353759253061	0.0818794600150042	-3.53389921233039	0.000409477191560623	0.00155012226286597
23655	AC106045.1	lncRNA	26.7414248498447	0.927769766913545	0.262535368944338	3.53388486528171	0.000409499418648268	0.00155012226286597
20686	HEXA-AS1	lncRNA	22.806649282227	-0.344407781406388	0.0974662939754155	-3.53360908021454	0.000409926896273878	0.00155149381879627
499	DAPK2	protein_coding	920.897652653642	-0.337256952856936	0.0954608666228837	-3.53293412042092	0.00041097486934349	0.00155496592604796
16450	GCGR	protein_coding	8.81312964077487	0.687743271297531	0.194665159221274	3.53295512175233	0.00041094222404282	0.00155496592604796
7388	CYP11A1	protein_coding	58.3395213925317	-0.540822263631246	0.153083612370692	-3.53285538050699	0.000411097287348956	0.00155518201762161
6918	FGFBP1	protein_coding	524.310107926963	0.677197258018848	0.191709871968893	3.53240681381672	0.0004117953299647	0.00155757528395479
14367	MESP2	protein_coding	68.9710246124545	0.539626345188681	0.152772260368963	3.5322272766366	0.000412075029071219	0.00155838569831698
5688	SOX15	protein_coding	124.39944172057	0.502869346643676	0.142372736018092	3.53206211180612	0.000412332494335957	0.00155911178471205
7423	ARMC5	protein_coding	671.734746432939	-0.210207248660464	0.0595286233051271	-3.53119620426967	0.00041368476463483	0.00156397666058324
10586	PIGA	protein_coding	1480.52029754597	-0.256852211173333	0.072739431045039	-3.53112758077933	0.000413792109498218	0.00156413417390326
18463	AC093582.1	lncRNA	44.6755243762983	0.382923597272553	0.108449717568364	3.53088607198232	0.000414170098556627	0.00156531450992343
1272	EXOSC7	protein_coding	1090.71270406698	-0.155294543362037	0.0439845225022218	-3.53066339083691	0.000414518905903502	0.00156613568541742
19735	Y_RNA	misc_RNA	8.8595642322565	-0.25879332893137	0.0732981325701238	-3.53069471017947	0.000414469830766688	0.00156613568541742
12631	DMRTA1	protein_coding	266.563848444137	-0.450928969238003	0.127722128431826	-3.53054693634152	0.000414701429255576	0.00156657675068088
17135	PGAM4	protein_coding	8.82783815061972	0.376710035189784	0.106704946334591	3.53038962231937	0.000414948112413388	0.00156726000777358
23073	BTG3-AS1	lncRNA	25.9246378818491	0.257014310023873	0.0728126119107802	3.52980484121077	0.000415866306196151	0.00157047894318984
10809	PLEKHF1	protein_coding	779.794254050568	0.302821210998213	0.0858002681914635	3.5293737115421	0.000416544459032814	0.00157279051013278
22759	AC006213.6	TEC	13.1422369941735	0.358710094009581	0.101649417946156	3.52889471732726	0.000417299112306686	0.00157539014909185
9073	USP25	protein_coding	2420.01436212391	0.184392519659569	0.052254284775885	3.52875406199541	0.000417520956564005	0.00157597781892776
14790	H2AC11	protein_coding	81.5150663585623	0.504064334907349	0.142849326378779	3.52864341530581	0.000417695548016334	0.00157638696996212
1677	PHACTR3	protein_coding	790.713048600229	-0.67223654442825	0.19051433513174	-3.52853523575221	0.000417866312445202	0.00157678155039931
5566	SPINK2	protein_coding	58.5526280416359	0.589776235563199	0.167150886414497	3.52840626941508	0.000418069974581493	0.00157730012273189
8128	ZMAT2	protein_coding	3587.62932905133	-0.136569929176236	0.0387120821023009	-3.52783735101965	0.000418969510813889	0.00158044351821986
20044	AC138230.1	lncRNA	13.2691942837839	-0.34794246339209	0.0986358067914479	-3.52754719315843	0.000419428984974769	0.00158192617171193
10489	MED30	protein_coding	500.43650888766	0.209290266242559	0.0593314291223113	3.5274772466901	0.000419539817791379	0.00158209362167599
1977	DSP	protein_coding	18677.2276801149	0.411232300108731	0.116588385720484	3.52721497572361	0.000419955639614028	0.00158341095658145
12507	DPP10	protein_coding	201.590559467988	0.733805391648339	0.208048085764006	3.52709513742276	0.000420145767299981	0.00158387704645904
2307	BRMS1L	protein_coding	632.116366662393	0.270368661162847	0.076673039408896	3.52625464240403	0.000421481502859081	0.00158866104923807
8103	TIMD4	protein_coding	38.984272412762	-0.449399864611542	0.127445894458587	-3.52620118930212	0.000421566585832651	0.00158873028564943
9548	AGRP	protein_coding	20.5503819794023	-0.512419795923346	0.145340964578174	-3.52563915762188	0.000422462160645243	0.00159185346417814
1266	RAB7A	protein_coding	12489.8843697705	0.137763266583026	0.0390775481177334	3.52538153540163	0.000422873264802151	0.00159302937388095
6881	PIM1	protein_coding	2750.81281440803	0.21601045516103	0.0612733081596289	3.52535976347614	0.00042290802476171	0.00159302937388095
22223	AC096586.2	lncRNA	13.2438232191315	0.326887569734683	0.0927388522459582	3.52481793572046	0.000423773939565136	0.00159603868366347
18452	AL035458.1	processed_pseudogene	21.4843133586593	0.267113942931551	0.0757869764955073	3.52453621035252	0.000424224829135017	0.00159748420003499
7640	RPS11	protein_coding	53474.2281222194	-0.238490883506789	0.0676687115048938	-3.52438931084925	0.000424460113245091	0.00159811749198713
22974	AC078925.4	TEC	357.23435190793	-0.602012290305191	0.170831219299025	-3.52401799141539	0.000425055386769301	0.00160010575095228
16380	CHCHD2P2	processed_pseudogene	63.4281815178626	0.391161244663211	0.111027892662203	3.52308987664299	0.000426546686879023	0.0016054659082246
19745	AC104211.1	lncRNA	9.59051152484021	-0.431041826095703	0.122351920023872	-3.52296740428431	0.000426743840631503	0.00160595414361546
7532	TP53	protein_coding	3032.27967922783	-0.245079023400553	0.0695674272077216	-3.52289905258061	0.000426853908939144	0.00160611455008323
2096	SRRD	protein_coding	549.66350082209	0.136987284522146	0.0388857417294491	3.52281526414609	0.000426988871530047	0.00160611482966617
3809	CRYBG1	protein_coding	2948.63671415614	0.356604881442378	0.101226975424367	3.52282462206745	0.000426973796240648	0.00160611482966617
16414	LINC02649	lncRNA	41.4642056381185	0.383155466717477	0.10878838144419	3.52202562103602	0.000428262751248936	0.00161039778276364
23175	IQCJ-SCHIP1	protein_coding	62.999553109694	0.321622699168816	0.0913170277868893	3.52204519752221	0.000428231126931108	0.00161039778276364
2543	GLA	protein_coding	1536.08349691764	0.239192421632072	0.0679152398096784	3.5219255987665	0.000428424363618772	0.0016107511517552
7718	XCL1	protein_coding	52.6781411919943	0.436672536679706	0.124001331893113	3.52151489030867	0.000429088568647825	0.00161299371330376
4715	HOXB8	protein_coding	152.555498000222	0.845112960824763	0.239994542056476	3.52138408475094	0.000429300311508329	0.00161353497762931
19888	PINX1	protein_coding	222.105211252156	-0.212216737070635	0.0602690588866919	-3.52115564753732	0.00042967033060328	0.00161467086207772
110	ITGA2B	protein_coding	99.1522491037291	0.50591447267303	0.143698376838648	3.52066936177781	0.000430459000648339	0.00161737940066891
4896	ZSCAN20	protein_coding	152.946908968042	0.17715072137227	0.0503187354853933	3.520571804188	0.000430617384599308	0.00161750578672572
7590	SH3GL1	protein_coding	3221.15295025495	0.183993903157633	0.0522626069261038	3.52056496947789	0.00043062848273457	0.00161750578672572
17193	LBX1-AS1	lncRNA	6.14948590625257	-0.469710989115967	0.133440373075401	-3.52000656390967	0.000431536118953061	0.00162065938128816
22405	AC048382.5	lncRNA	6.26387609246926	-0.289623387613434	0.0822835866382405	-3.51981968028159	0.000431840279556525	0.00162154595038775
16465	PDZK1P1	transcribed_unprocessed_pseudogene	29.1639371926817	0.347049396936995	0.0986051482656674	3.51958698953483	0.000432219272836507	0.00162271318986734
13082	ALOX15B	protein_coding	3335.21844607651	-0.554874087184836	0.157655463836144	-3.51953604197018	0.000432302294722158	0.00162276904894601
15063	RPL12	protein_coding	31485.2720887564	-0.248685021525307	0.0706728143648775	-3.51882154064742	0.000433468183919724	0.00162688909879658
941	TRMT11	protein_coding	553.531474608985	0.169718967142663	0.0482337355536509	3.51867764738816	0.000433703336916647	0.00162751516945053
5250	C16orf70	protein_coding	864.377143303414	0.120560548113368	0.0342666464703374	3.51830600691347	0.000434311229712636	0.00162953956583846
10506	TMEM184A	protein_coding	2173.56354559972	0.323563941624592	0.0919783368931638	3.51782770328217	0.000435094762242097	0.00163222222243751
4713	SFRP5	protein_coding	60.174256501262	-0.713663270868107	0.202903142387151	-3.51726080962509	0.000436025127270732	0.0016352258187871
14784	S100A2	protein_coding	1970.19223512328	0.618000070802687	0.175705163681553	3.51725616853666	0.000436032751713198	0.0016352258187871
21808	AL109936.2	lncRNA	33.6693564916284	-0.432145109813697	0.122875197981628	-3.51694334505414	0.000436546949351027	0.00163689640243196
5711	KLK10	protein_coding	533.676586603032	-0.714702444009908	0.203223913112602	-3.51682256808974	0.000436745625606564	0.00163738355292738
1875	CEBPE	protein_coding	9.78559843774584	-0.461007126835169	0.131096510077078	-3.51654766831033	0.000437198146277889	0.00163882207704417
5683	SERGEF	protein_coding	504.077184639784	-0.184735627906612	0.0525350958782355	-3.51642316090538	0.000437403245585605	0.00163907488440214
19931	AL139349.1	lncRNA	25.8350861365792	-0.41662476445115	0.118479014277673	-3.51644354058119	0.000437369668283984	0.00163907488440214
17520	NKX1-2	protein_coding	97.9195149117238	0.943702024159091	0.268393743647614	3.51611036581434	0.000437918904904159	0.00164074902476206
2361	GID8	protein_coding	4202.5245552712	0.170266121732069	0.0484259631351366	3.51600898999009	0.000438086150061664	0.00164111744180722
22701	AC138028.6	lncRNA	16.3669467793095	0.331824825228015	0.0943883144830376	3.51552866523161	0.000438879378513945	0.00164383037432071
12720	TMEM80	protein_coding	1051.1370865978	-0.287259021238932	0.0817167330399745	-3.51530232000842	0.000439253639088302	0.00164497344885184
6136	RGS22	protein_coding	99.9963757259182	-0.550726088784884	0.156687707146661	-3.51480086609091	0.000440083851767765	0.00164782340345874
7264	SLC7A1	protein_coding	2544.36856774288	0.256316327816002	0.0729315835624496	3.51447638040828	0.00044062185419083	0.0016493192134078
19707	ABCA11P	transcribed_processed_pseudogene	48.5651058996333	0.277895034025116	0.0790710408476959	3.51449824165574	0.000440585588615845	0.0016493192134078
2376	TRIB3	protein_coding	1821.38216268303	0.33096104191694	0.094173588929751	3.51437218946621	0.000440794734603875	0.00164970702653728
