Value	Percentile
0	0
0.043478	0.0434782608695652
0.086957	0.0869565217391304
0.130435	0.130434782608696
0.173913	0.173913043478261
0.217391	0.217391304347826
0.26087	0.260869565217391
0.304348	0.304347826086957
0.347826	0.347826086956522
0.391304	0.391304347826087
0.434783	0.434782608695652
0.478261	0.478260869565217
0.521739	0.521739130434783
0.565217	0.565217391304348
0.608696	0.608695652173913
0.652174	0.652173913043478
0.695652	0.695652173913043
0.73913	0.739130434782609
0.782609	0.782608695652174
0.826087	0.826086956521739
0.869565	0.869565217391304
0.913043	0.91304347826087
0.956522	0.956521739130435
1	1
