Value	Percentile
0.140077821011673	0
0.154727793696275	0.00291545189504373
0.157664233576642	0.00583090379008746
0.15929203539823	0.0087463556851312
0.15929203539823	0.0116618075801749
0.160316674913409	0.0145772594752187
0.16273229532898	0.0174927113702624
0.162814070351759	0.0204081632653061
0.162977867203219	0.0233236151603499
0.166838311019567	0.0262390670553936
0.167788710512688	0.0291545189504373
0.168224299065421	0.032069970845481
0.171974522292994	0.0349854227405248
0.174757281553398	0.0379008746355685
0.174851592012952	0.0408163265306122
0.174851592012952	0.043731778425656
0.177631578947368	0.0466472303206997
0.177631578947368	0.0495626822157434
0.178709321566464	0.0524781341107872
0.181208053691275	0.0553935860058309
0.181410974244121	0.0583090379008746
0.181410974244121	0.0612244897959184
0.182741116751269	0.0641399416909621
0.185354691075515	0.0670553935860058
0.185354691075515	0.0699708454810496
0.18567335243553	0.0728862973760933
0.186635944700461	0.075801749271137
0.189362945645821	0.0787172011661808
0.190812720848057	0.0816326530612245
0.192972007147111	0.0845481049562682
0.194128220491312	0.0874635568513119
0.195416164053076	0.0903790087463557
0.195652173913043	0.0932944606413994
0.195652173913043	0.0962099125364431
0.196482716798059	0.0991253644314869
0.198529411764706	0.102040816326531
0.20012353304509	0.104956268221574
0.200867947923125	0.107871720116618
0.201743462017435	0.110787172011662
0.202121023081722	0.113702623906706
0.202753441802253	0.116618075801749
0.20377358490566	0.119533527696793
0.204545454545455	0.122448979591837
0.205063291139241	0.12536443148688
0.205714285714286	0.128279883381924
0.205714285714286	0.131195335276968
0.205975842339479	0.134110787172012
0.206632653061224	0.137026239067055
0.207559256886611	0.139941690962099
0.208494208494208	0.142857142857143
0.208762886597938	0.145772594752187
0.209573091849935	0.14868804664723
0.210526315789474	0.151603498542274
0.210663198959688	0.154518950437318
0.211626387981711	0.157434402332362
0.211626387981711	0.160349854227405
0.211764705882353	0.163265306122449
0.212180746561886	0.166180758017493
0.212319790301442	0.169096209912536
0.212459016393443	0.17201166180758
0.21259842519685	0.174927113702624
0.212877792378449	0.177842565597668
0.21301775147929	0.180758017492711
0.213157894736842	0.183673469387755
0.213438735177866	0.186588921282799
0.214427531436135	0.189504373177843
0.215856095936043	0.192419825072886
0.215856095936043	0.19533527696793
0.215856095936043	0.198250728862974
0.216	0.201166180758017
0.216144096064043	0.204081632653061
0.2171581769437	0.206997084548105
0.2171581769437	0.209912536443149
0.21744966442953	0.212827988338192
0.21744966442953	0.215743440233236
0.218181818181818	0.21865889212828
0.218918918918919	0.221574344023324
0.218918918918919	0.224489795918367
0.220558202859088	0.227405247813411
