Value	Percentile
1.24182520382243e-06	0
6.32111286670239e-06	0.0434782608695652
8.751471397e-06	0.0869565217391304
2.56130224172434e-05	0.130434782608696
3.46279809497711e-05	0.173913043478261
3.48253434641027e-05	0.217391304347826
3.48253434641027e-05	0.260869565217391
4.64119934204962e-05	0.304347826086957
5.56820828241448e-05	0.347826086956522
6.24781456457694e-05	0.391304347826087
9.69006182100079e-05	0.434782608695652
9.95389117369416e-05	0.478260869565217
0.000102054044592917	0.521739130434783
0.000139261320830402	0.565217391304348
0.000190196174324359	0.608695652173913
0.000250374343102099	0.652173913043478
0.000333233417697127	0.695652173913043
0.000447236515880241	0.739130434782609
0.000565068279427708	0.782608695652174
0.000649655625120593	0.826086956521739
0.00115157400169582	0.869565217391304
0.00125986917611713	0.91304347826087
0.00125986917611713	0.956521739130435
0.00160095795660947	1
