Value	Percentile
1	0
2	0.00232558139534884
3	0.00465116279069767
4	0.00697674418604651
5	0.00930232558139535
6	0.0116279069767442
7	0.013953488372093
8	0.0162790697674419
9	0.0186046511627907
10	0.0209302325581395
11	0.0232558139534884
12	0.0255813953488372
13	0.027906976744186
14	0.0302325581395349
15	0.0325581395348837
16	0.0348837209302326
17	0.0372093023255814
18	0.0395348837209302
19	0.0418604651162791
20	0.0441860465116279
21	0.0465116279069767
22	0.0488372093023256
23	0.0511627906976744
24	0.0534883720930233
25	0.0558139534883721
26	0.0581395348837209
27	0.0604651162790698
28	0.0627906976744186
29	0.0651162790697674
30	0.0674418604651163
31	0.0697674418604651
32	0.072093023255814
33	0.0744186046511628
34	0.0767441860465116
35	0.0790697674418605
36	0.0813953488372093
37	0.0837209302325581
38	0.086046511627907
39	0.0883720930232558
40	0.0906976744186047
41	0.0930232558139535
42	0.0953488372093023
43	0.0976744186046512
44	0.1
45	0.102325581395349
46	0.104651162790698
47	0.106976744186047
48	0.109302325581395
49	0.111627906976744
50	0.113953488372093
51	0.116279069767442
52	0.118604651162791
53	0.12093023255814
54	0.123255813953488
55	0.125581395348837
56	0.127906976744186
57	0.130232558139535
58	0.132558139534884
59	0.134883720930233
60	0.137209302325581
61	0.13953488372093
62	0.141860465116279
63	0.144186046511628
64	0.146511627906977
65	0.148837209302326
66	0.151162790697674
67	0.153488372093023
68	0.155813953488372
69	0.158139534883721
70	0.16046511627907
71	0.162790697674419
72	0.165116279069767
73	0.167441860465116
74	0.169767441860465
75	0.172093023255814
76	0.174418604651163
77	0.176744186046512
78	0.17906976744186
79	0.181395348837209
80	0.183720930232558
81	0.186046511627907
82	0.188372093023256
83	0.190697674418605
84	0.193023255813953
85	0.195348837209302
86	0.197674418604651
87	0.2
88	0.202325581395349
89	0.204651162790698
90	0.206976744186047
91	0.209302325581395
92	0.211627906976744
93	0.213953488372093
94	0.216279069767442
95	0.218604651162791
96	0.22093023255814
97	0.223255813953488
98	0.225581395348837
99	0.227906976744186
100	0.230232558139535
101	0.232558139534884
102	0.234883720930233
103	0.237209302325581
104	0.23953488372093
105	0.241860465116279
106	0.244186046511628
107	0.246511627906977
108	0.248837209302326
109	0.251162790697674
110	0.253488372093023
111	0.255813953488372
112	0.258139534883721
113	0.26046511627907
114	0.262790697674419
115	0.265116279069767
116	0.267441860465116
117	0.269767441860465
118	0.272093023255814
119	0.274418604651163
120	0.276744186046512
121	0.27906976744186
122	0.281395348837209
123	0.283720930232558
124	0.286046511627907
125	0.288372093023256
126	0.290697674418605
127	0.293023255813953
128	0.295348837209302
129	0.297674418604651
130	0.3
131	0.302325581395349
132	0.304651162790698
133	0.306976744186047
134	0.309302325581395
135	0.311627906976744
136	0.313953488372093
137	0.316279069767442
138	0.318604651162791
139	0.32093023255814
140	0.323255813953488
141	0.325581395348837
142	0.327906976744186
143	0.330232558139535
144	0.332558139534884
145	0.334883720930233
146	0.337209302325581
147	0.33953488372093
148	0.341860465116279
149	0.344186046511628
150	0.346511627906977
151	0.348837209302326
152	0.351162790697674
153	0.353488372093023
154	0.355813953488372
155	0.358139534883721
156	0.36046511627907
157	0.362790697674419
158	0.365116279069767
159	0.367441860465116
160	0.369767441860465
161	0.372093023255814
162	0.374418604651163
163	0.376744186046512
164	0.37906976744186
165	0.381395348837209
166	0.383720930232558
167	0.386046511627907
168	0.388372093023256
169	0.390697674418605
170	0.393023255813953
171	0.395348837209302
172	0.397674418604651
173	0.4
174	0.402325581395349
175	0.404651162790698
176	0.406976744186047
177	0.409302325581395
178	0.411627906976744
179	0.413953488372093
180	0.416279069767442
181	0.418604651162791
182	0.42093023255814
183	0.423255813953488
184	0.425581395348837
185	0.427906976744186
186	0.430232558139535
187	0.432558139534884
188	0.434883720930233
189	0.437209302325581
190	0.43953488372093
191	0.441860465116279
192	0.444186046511628
193	0.446511627906977
194	0.448837209302326
195	0.451162790697674
196	0.453488372093023
197	0.455813953488372
198	0.458139534883721
199	0.46046511627907
200	0.462790697674419
201	0.465116279069767
202	0.467441860465116
203	0.469767441860465
204	0.472093023255814
205	0.474418604651163
206	0.476744186046512
207	0.47906976744186
208	0.481395348837209
209	0.483720930232558
210	0.486046511627907
211	0.488372093023256
212	0.490697674418605
213	0.493023255813954
214	0.495348837209302
215	0.497674418604651
216	0.5
217	0.502325581395349
218	0.504651162790698
219	0.506976744186047
220	0.509302325581395
221	0.511627906976744
222	0.513953488372093
223	0.516279069767442
224	0.518604651162791
225	0.52093023255814
226	0.523255813953488
227	0.525581395348837
228	0.527906976744186
229	0.530232558139535
230	0.532558139534884
231	0.534883720930233
232	0.537209302325581
233	0.53953488372093
234	0.541860465116279
235	0.544186046511628
236	0.546511627906977
237	0.548837209302326
238	0.551162790697674
239	0.553488372093023
240	0.555813953488372
241	0.558139534883721
242	0.56046511627907
243	0.562790697674419
244	0.565116279069767
245	0.567441860465116
246	0.569767441860465
247	0.572093023255814
248	0.574418604651163
249	0.576744186046512
250	0.57906976744186
251	0.581395348837209
252	0.583720930232558
253	0.586046511627907
254	0.588372093023256
255	0.590697674418605
256	0.593023255813954
257	0.595348837209302
258	0.597674418604651
259	0.6
260	0.602325581395349
261	0.604651162790698
262	0.606976744186047
263	0.609302325581395
264	0.611627906976744
265	0.613953488372093
266	0.616279069767442
267	0.618604651162791
268	0.62093023255814
269	0.623255813953488
270	0.625581395348837
271	0.627906976744186
272	0.630232558139535
273	0.632558139534884
274	0.634883720930233
275	0.637209302325581
276	0.63953488372093
277	0.641860465116279
278	0.644186046511628
279	0.646511627906977
