Value	Percentile
-2.06808746229203	0
-1.90819968141676	0.0204081632653061
-1.89960566907976	0.0408163265306122
-1.80929692632547	0.0612244897959184
-1.78593620706054	0.0816326530612245
-1.73943085137429	0.102040816326531
-1.69767938297753	0.122448979591837
-1.68804361554408	0.142857142857143
-1.59507676164321	0.163265306122449
-1.5598469009123	0.183673469387755
-1.53880104819774	0.204081632653061
-1.48758215582083	0.224489795918367
-1.36625558290002	0.244897959183673
-1.32951664611484	0.26530612244898
-1.32685010113236	0.285714285714286
-1.28993147992404	0.306122448979592
-1.22892588588353	0.326530612244898
-1.20477457578224	0.346938775510204
-1.13274173545885	0.36734693877551
-1.11489423767537	0.387755102040816
-1.06242494976545	0.408163265306122
-1.03473823356535	0.428571428571429
-0.982119095243764	0.448979591836735
-0.976117993340848	0.469387755102041
-0.947444341536998	0.489795918367347
-0.919659937252043	0.510204081632653
-0.907857891199073	0.530612244897959
-0.743837414758202	0.551020408163265
-0.661197096973468	0.571428571428571
0.791922433730158	0.591836734693878
0.881484184642041	0.612244897959184
0.939754252632742	0.63265306122449
0.946673024875838	0.653061224489796
1.02796733525537	0.673469387755102
1.02860390983345	0.693877551020408
1.02904784748535	0.714285714285714
1.08568405464394	0.73469387755102
1.10423251100382	0.755102040816326
1.13813729819262	0.775510204081633
1.21193812330687	0.795918367346939
1.22553338105268	0.816326530612245
1.34316277545497	0.836734693877551
1.49415437362268	0.857142857142857
1.71139375830571	0.877551020408163
1.76383411232582	0.897959183673469
1.95512743961299	0.918367346938776
2.03843067679664	0.938775510204082
2.07502637470649	0.959183673469388
2.64833059065433	0.979591836734694
2.70328799590614	1
