Value	Percentile
9.60654269740769e-77	0
2.70661845929319e-73	4.19938688951413e-05
3.89862200311215e-66	8.39877377902826e-05
4.7872173375816e-60	0.000125981606685424
1.49723351425208e-39	0.000167975475580565
1.56818384693175e-37	0.000209969344475707
3.59934755345826e-37	0.000251963213370848
2.60161351555361e-36	0.000293957082265989
1.29802225614364e-35	0.00033595095116113
3.75453732798011e-33	0.000377944820056272
3.99634996993135e-33	0.000419938688951413
3.02330106187625e-31	0.000461932557846554
6.61934837712671e-31	0.000503926426741696
7.93855156511364e-31	0.000545920295636837
3.34530428163774e-29	0.000587914164531978
3.34530428163774e-29	0.00062990803342712
4.50798250644306e-29	0.000671901902322261
1.02858351656381e-28	0.000713895771217402
2.80499106906978e-28	0.000755889640112544
3.51963331786983e-28	0.000797883509007685
7.37877264630749e-28	0.000839877377902826
1.70552741978991e-27	0.000881871246797967
1.81057570549471e-27	0.000923865115693109
7.16645565513504e-27	0.00096585898458825
7.40828768760811e-26	0.00100785285348339
1.42507693420023e-25	0.00104984672237853
1.53013609744723e-25	0.00109184059127367
2.94086997887334e-25	0.00113383446016882
3.84846626526746e-25	0.00117582832906396
5.16016624995252e-25	0.0012178221979591
5.46865218535506e-25	0.00125981606685424
6.47149608094153e-25	0.00130180993574938
6.47149608094153e-25	0.00134380380464452
1.00358809177978e-24	0.00138579767353966
1.45587477447955e-24	0.0014277915424348
2.11223953128396e-24	0.00146978541132995
5.50437884251564e-24	0.00151177928022509
9.77497539061756e-24	0.00155377314912023
1.00572008560614e-23	0.00159576701801537
1.99215694682668e-23	0.00163776088691051
2.60897351492127e-23	0.00167975475580565
3.22919682266099e-23	0.00172174862470079
3.98725795938018e-23	0.00176374249359593
4.48621361337568e-23	0.00180573636249108
1.44952937140623e-22	0.00184773023138622
1.51754215737912e-22	0.00188972410028136
1.92532005651048e-22	0.0019317179691765
2.81971542720267e-22	0.00197371183807164
2.97296966427336e-22	0.00201570570696678
2.97296966427336e-22	0.00205769957586192
3.03342475353791e-22	0.00209969344475707
3.12612582327248e-22	0.00214168731365221
3.12612582327248e-22	0.00218368118254735
4.94813533692402e-22	0.00222567505144249
5.15857520207374e-22	0.00226766892033763
5.47630866439918e-22	0.00230966278923277
7.19367432460498e-22	0.00235165665812791
7.19367432460498e-22	0.00239365052702305
1.05513842184664e-21	0.0024356443959182
1.54386120678245e-21	0.00247763826481334
1.85282357649206e-21	0.00251963213370848
1.87520628780126e-21	0.00256162600260362
1.92063848601267e-21	0.00260361987149876
2.36301316705429e-21	0.0026456137403939
2.3794108409075e-21	0.00268760760928904
2.48696440422816e-21	0.00272960147818419
3.28047222822996e-21	0.00277159534707933
3.28047222822996e-21	0.00281358921597447
3.28047222822996e-21	0.00285558308486961
3.54087612981508e-21	0.00289757695376475
4.22395122183904e-21	0.00293957082265989
6.26268175442461e-21	0.00298156469155503
6.30643781108435e-21	0.00302355856045017
8.34915183853085e-21	0.00306555242934532
8.43146773350038e-21	0.00310754629824046
8.76718059546258e-21	0.0031495401671356
9.07051943055376e-21	0.00319153403603074
9.72525254681921e-21	0.00323352790492588
1.03177870745551e-20	0.00327552177382102
1.1420124587935e-20	0.00331751564271616
1.25735805920343e-20	0.0033595095116113
1.75669531759056e-20	0.00340150338050645
2.12079021537341e-20	0.00344349724940159
2.147466902082e-20	0.00348549111829673
2.20260219251683e-20	0.00352748498719187
2.25057807738619e-20	0.00356947885608701
2.49573572291526e-20	0.00361147272498215
2.90494765930357e-20	0.00365346659387729
2.91796660282099e-20	0.00369546046277244
3.37661972728974e-20	0.00373745433166758
3.41834003106631e-20	0.00377944820056272
5.96688081213985e-20	0.00382144206945786
6.80235597686626e-20	0.003863435938353
7.00136968106434e-20	0.00390542980724814
8.52267439600184e-20	0.00394742367614328
8.56494933710004e-20	0.00398941754503842
1.22285974770673e-19	0.00403141141393357
1.29028638805013e-19	0.00407340528282871
1.48066026563963e-19	0.00411539915172385
1.54580820514781e-19	0.00415739302061899
1.55073274820743e-19	0.00419938688951413
1.67082252216276e-19	0.00424138075840927
1.94585612547469e-19	0.00428337462730441
2.20580346906699e-19	0.00432536849619955
2.36403187773729e-19	0.0043673623650947
3.84499050508974e-19	0.00440935623398984
4.25553149900572e-19	0.00445135010288498
4.30534360638541e-19	0.00449334397178012
4.80208294832559e-19	0.00453533784067526
5.42963585674684e-19	0.0045773317095704
6.28224407989891e-19	0.00461932557846554
6.39666939387733e-19	0.00466131944736069
6.7426648211676e-19	0.00470331331625583
6.90727943266483e-19	0.00474530718515097
7.30231114566709e-19	0.00478730105404611
7.30468527991377e-19	0.00482929492294125
8.23266131313775e-19	0.00487128879183639
8.70700635530575e-19	0.00491328266073153
9.03329858035713e-19	0.00495527652962667
1.09097509251458e-18	0.00499727039852182
1.24479865755658e-18	0.00503926426741696
1.59092457417496e-18	0.0050812581363121
1.65145786542027e-18	0.00512325200520724
1.65145786542027e-18	0.00516524587410238
1.86652423521241e-18	0.00520723974299752
1.99953693619052e-18	0.00524923361189266
2.12789848183957e-18	0.00529122748078781
2.15121596341293e-18	0.00533322134968295
2.17409572105279e-18	0.00537521521857809
2.31377611434241e-18	0.00541720908747323
2.88939870961586e-18	0.00545920295636837
3.20976792790588e-18	0.00550119682526351
3.39510583525492e-18	0.00554319069415865
3.55504664888834e-18	0.00558518456305379
3.63875914691777e-18	0.00562717843194894
4.35616226476807e-18	0.00566917230084408
4.7343514858114e-18	0.00571116616973922
4.81555823703312e-18	0.00575316003863436
5.4832843394335e-18	0.0057951539075295
6.25941176331543e-18	0.00583714777642464
6.87143994578538e-18	0.00587914164531978
8.11512247432319e-18	0.00592113551421492
8.14201001598139e-18	0.00596312938311007
8.14901288624294e-18	0.00600512325200521
8.18478602740133e-18	0.00604711712090035
8.48975801764354e-18	0.00608911098979549
9.71144071898276e-18	0.00613110485869063
9.92351213574104e-18	0.00617309872758577
1.02828319725851e-17	0.00621509259648091
1.15859750198987e-17	0.00625708646537605
1.58733227956929e-17	0.0062990803342712
1.58733227956929e-17	0.00634107420316634
1.62790193740715e-17	0.00638306807206148
1.66180312568014e-17	0.00642506194095662
1.67161416499482e-17	0.00646705580985176
1.73330807881789e-17	0.0065090496787469
1.80016983101352e-17	0.00655104354764204
1.83595564274562e-17	0.00659303741653719
2.10509060631556e-17	0.00663503128543233
2.13158702427985e-17	0.00667702515432747
2.13158702427985e-17	0.00671901902322261
3.14299866904215e-17	0.00676101289211775
3.14299866904215e-17	0.00680300676101289
3.25177458152757e-17	0.00684500062990803
3.274187646295e-17	0.00688699449880317
3.37440307162068e-17	0.00692898836769832
3.8977181588084e-17	0.00697098223659346
4.33390875606706e-17	0.0070129761054886
4.54214375618238e-17	0.00705496997438374
4.98710159214978e-17	0.00709696384327888
5.33982543076402e-17	0.00713895771217402
5.47429754576971e-17	0.00718095158106916
5.58780683133274e-17	0.00722294544996431
5.59088028275642e-17	0.00726493931885945
5.65600489374093e-17	0.00730693318775459
5.65600489374093e-17	0.00734892705664973
6.20555714881933e-17	0.00739092092554487
6.94929098153123e-17	0.00743291479444001
6.97685049434103e-17	0.00747490866333515
