Value	Percentile
6.82372214924624e-09	0
4.40107951988358e-08	0.0181818181818182
7.45303243023313e-07	0.0363636363636364
9.1212204817355e-07	0.0545454545454545
1.28372575758448e-06	0.0727272727272727
2.06033540300826e-06	0.0909090909090909
2.36904278814584e-06	0.109090909090909
3.43581234702223e-06	0.127272727272727
3.53322275770386e-06	0.145454545454545
3.86737506056301e-06	0.163636363636364
1.28796903383465e-05	0.181818181818182
1.41118546423915e-05	0.2
1.48384137942286e-05	0.218181818181818
2.42912342226096e-05	0.236363636363636
3.0153223786268e-05	0.254545454545455
3.56832587168603e-05	0.272727272727273
3.74576551255428e-05	0.290909090909091
4.05020731259145e-05	0.309090909090909
5.50046977547995e-05	0.327272727272727
5.75575404912626e-05	0.345454545454545
7.70100825328155e-05	0.363636363636364
8.39837268043881e-05	0.381818181818182
9.11380194722268e-05	0.4
9.11380194722268e-05	0.418181818181818
0.000102582699386856	0.436363636363636
0.000104957915726459	0.454545454545455
0.000108871649629103	0.472727272727273
0.000125273686675862	0.490909090909091
0.000142838758456117	0.509090909090909
0.000172549442670795	0.527272727272727
0.0001782978309925	0.545454545454545
0.000181342275802544	0.563636363636364
0.000192244653608447	0.581818181818182
0.00019627165428158	0.6
0.000197197643839869	0.618181818181818
0.000197197643839869	0.636363636363636
0.000206536418914124	0.654545454545455
0.000264221696490357	0.672727272727273
0.000273138876189015	0.690909090909091
0.000301213422142899	0.709090909090909
0.000324990322579657	0.727272727272727
0.000380216858019424	0.745454545454545
0.000380901698092651	0.763636363636364
0.000416874313737135	0.781818181818182
0.000436102040129496	0.8
0.000439191413883816	0.818181818181818
0.000439191413883816	0.836363636363636
0.000487069572533879	0.854545454545454
0.000489113249737939	0.872727272727273
0.000637016634280916	0.890909090909091
0.000674645977743945	0.909090909090909
0.000695046346870129	0.927272727272727
0.000695212808152004	0.945454545454545
0.000765545658659107	0.963636363636364
0.000794509678223991	0.981818181818182
0.000801542732091062	1
