Value	Percentile
0.0307752597613667	0
0.0535669384770951	0.0204081632653061
0.0615706755421678	0.0408163265306122
0.0621124188949471	0.0612244897959184
0.0640703750499722	0.0816326530612245
0.0702812841717392	0.102040816326531
0.0721797965581253	0.122448979591837
0.0734381410838857	0.142857142857143
0.0760837160951725	0.163265306122449
0.0873098257637931	0.183673469387755
0.0902635484340068	0.204081632653061
0.0943563635421779	0.224489795918367
0.0959206777921745	0.244897959183673
0.102080107662747	0.26530612244898
0.102821842840815	0.285714285714286
0.11146266692298	0.306122448979592
0.119348440591015	0.326530612244898
0.120985142145252	0.346938775510204
0.134273452883202	0.36734693877551
0.137250779610133	0.387755102040816
0.147331213699377	0.408163265306122
0.169570644405628	0.428571428571429
0.224966093540314	0.448979591836735
0.321775918075361	0.469387755102041
0.321775918075361	0.489795918367347
0.321775918075361	0.510204081632653
0.321775918075361	0.530612244897959
0.352487857583619	0.551020408163265
0.380730400722792	0.571428571428571
0.380730400722792	0.591836734693878
0.380730400722792	0.612244897959184
0.407017918923954	0.63265306122449
0.431707695803346	0.653061224489796
0.431707695803346	0.673469387755102
0.45505986738723	0.693877551020408
0.45505986738723	0.714285714285714
0.49849310876659	0.73469387755102
0.518848077743792	0.755102040816326
0.557332238758646	0.775510204081633
0.575610261071129	0.795918367346939
0.627256739718528	0.816326530612245
0.643551836150722	0.836734693877551
0.643551836150722	0.857142857142857
0.719512826338911	0.877551020408163
0.719512826338911	0.897959183673469
0.788186810800237	0.918367346938776
0.801215574617779	0.938775510204082
0.863415391606693	0.959183673469388
1.61530228892975	0.979591836734694
1.72082439707331	1
