pathway	pval	padj	log2err	ES	NES	size
HALLMARK_E2F_TARGETS	4.3411012083102e-42	2.1705506041551e-40	1.69047237898449	0.824277193427973	2.73878832067494	199
HALLMARK_G2M_CHECKPOINT	1.86418735355119e-38	4.66046838387796e-37	1.61530228892975	0.808189660593852	2.68363995505601	198
HALLMARK_MITOTIC_SPINDLE	1.54026556640753e-11	2.56710927734589e-10	0.863415391606693	0.622527119373264	2.06731922461909	197
HALLMARK_MYC_TARGETS_V1	9.26568164968029e-10	1.15821020621004e-08	0.801215574617779	0.596150673238948	1.98080271327075	199
HALLMARK_SPERMATOGENESIS	2.06918126482546e-09	2.06918126482546e-08	0.774939030136436	0.678177156307343	2.07397689091958	104
HALLMARK_P53_PATHWAY	1.36917861251985e-07	1.14098217709987e-06	0.690132458796796	-0.53373569586792	-1.92455470773718	199
HALLMARK_FATTY_ACID_METABOLISM	1.85526073565917e-07	1.32518623975655e-06	0.690132458796796	-0.59248653703045	-2.06279754635497	146
HALLMARK_MTORC1_SIGNALING	1.64340767739211e-06	1.02712979837007e-05	0.643551836150722	0.537822175803026	1.78699726916322	199
HALLMARK_ADIPOGENESIS	1.86620773404194e-06	1.03678207446774e-05	0.643551836150722	-0.507666520059056	-1.82736695480438	195
HALLMARK_COAGULATION	3.78685544809755e-06	1.89342772404877e-05	0.627256739718528	-0.560055023151397	-1.90200942520535	127
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2.03027329290547e-05	9.22851496775214e-05	0.575610261071129	-0.47215663149513	-1.70251170189327	199
HALLMARK_XENOBIOTIC_METABOLISM	6.12351416140152e-05	0.00025514642339173	0.538434096309916	-0.475278138862497	-1.69106999219752	185
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.000217606276551352	0.000836947217505198	0.518848077743792	-0.44520354583939	-1.60297531213433	197
HALLMARK_BILE_ACID_METABOLISM	0.000270673952049092	0.000966692685889613	0.49849310876659	-0.537712367137959	-1.76160528811146	102
HALLMARK_MYC_TARGETS_V2	0.000805905146351577	0.00268635048783859	0.477270815362862	0.610686575117468	1.70537170718266	57
HALLMARK_IL2_STAT5_SIGNALING	0.00188023151037844	0.00587572346993262	0.45505986738723	-0.416908107835862	-1.50749287676145	196
HALLMARK_DNA_REPAIR	0.00386812642555573	0.0113768424281051	0.431707695803346	0.468267014896155	1.49089397565885	148
HALLMARK_ANGIOGENESIS	0.00754252727535716	0.019848755987782	0.407017918923954	-0.637814991379032	-1.73701605770133	34
HALLMARK_PEROXISOME	0.00746072669452465	0.019848755987782	0.407017918923954	-0.467967438628567	-1.53553662405672	103
HALLMARK_HEME_METABOLISM	0.00959942460954028	0.0239985615238507	0.380730400722792	-0.38315738295255	-1.36284674345268	183
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0129949028202148	0.0309402448100353	0.380730400722792	-0.372608845231926	-1.34731172037216	196
HALLMARK_GLYCOLYSIS	0.0202768080073363	0.042243350015284	0.352487857583619	0.409706181737947	1.35779304718327	195
HALLMARK_MYOGENESIS	0.0189181660145842	0.042243350015284	0.352487857583619	-0.361404431154127	-1.28385477438932	182
HALLMARK_PANCREAS_BETA_CELLS	0.0200368813933107	0.042243350015284	0.352487857583619	-0.598988699495083	-1.54551461859888	26
HALLMARK_UV_RESPONSE_DN	0.0252494061201818	0.0504988122403636	0.352487857583619	-0.38120529938586	-1.31382333141593	143
HALLMARK_KRAS_SIGNALING_UP	0.0453893124843616	0.087287139393003	0.321775918075361	-0.344417391502995	-1.24537459110279	196
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0802869415772918	0.148679521439429	0.287805130535564	-0.336718177415906	-1.21695551645002	200
HALLMARK_UV_RESPONSE_UP	0.103649635036496	0.185088633993744	0.165656695205483	0.382420641730115	1.22373707204054	155
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.1236802413273	0.213241795391897	0.153158808683073	0.392959689609833	1.21631970428375	112
HALLMARK_HYPOXIA	0.141868512110727	0.236447520184544	0.222056046145248	-0.316997918156085	-1.13607694914382	193
HALLMARK_ALLOGRAFT_REJECTION	0.164804469273743	0.26581366011894	0.125033367555272	0.34740323952874	1.15310873484048	194
HALLMARK_NOTCH_SIGNALING	0.25062656641604	0.391604010025063	0.137250779610133	-0.418177338636133	-1.12215968888746	32
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.264840182648402	0.40127300401273	0.0995791200495904	0.360999285324619	1.10153294724236	103
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.299093655589124	0.439843611160476	0.0919686140000427	0.35736897581661	1.08386447559898	97
